#EXPORTTYPE:                 ,DATA SINGLE                   
#FILE:                       ,UA2-1_1-50Kmin-PtY2O3.ngb-dd9 
#FORMAT:                     ,NETZSCH5                      
#FTYPE:                      ,ANSI                          
#IDENTITY:                   ,UA2-1                         
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DSC                           
#INSTRUMENT:                 ,NETZSCH DSC 404F3             
#PROJECT:                    ,NRL-Ti                        
#DATE/TIME:                  ,8/18/2020 8:53:14 AM (UTC-4)  
#CORR. FILE:                 ,Correction-PtRh+Y2O3-3.ngb-bd9
#TEMPCAL:                    ,TCALZERO.TMX                  
#SENSITIVITY:                ,SENSZERO.EXX                  
#LABORATORY:                 ,Short Lab                     
#OPERATOR:                   ,CH                            
#REMARK:                     ,                              
#SAMPLE:                     ,PtRh+Y2O3                     
#SAMPLE MASS /mg:            ,107.1                         
#MATERIAL:                   ,NA                            
#REFERENCE:                  ,PtRh+Y2O3                     
#REFERENCE MASS /mg:         ,0                             
#TYPE OF CRUCIBLE:           ,DSC/TG pan Pt-Rh              
#SAMPLE CRUCIBLE MASS /mg:   ,427.3                         
#REFERENCE CRUCIBLE MASS /mg:,460.9                         
#PROTECTIVE GAS:             ,ARGON                         
#FLOW RATE /(ml/min):        ,50                            
#PURGE GAS 1:                ,<no gas>                      
#FLOW RATE 1:                ,                              
#PURGE GAS 2:                ,ARGON                         
#FLOW RATE 2 /(ml/min):      ,50                            
#M.RANGE /µV:                ,5000                          
#TAU-R:                      ,---                           
#CORR. CODE:                 ,020                           
#EXO:                        ,+1                            
#RANGE:                      ,20°C/50.0(K/min)/1000°C       
#SEGMENT:                    ,S19/24                        
#SEG. 19:                    ,20°C/50.0(K/min)/1000°C       

##Temp./°C,Time/min,DSC/(uV/mg),Sensit./(uV/mW)
 38.11900,479.21667, 4.720822e-002,1.00000
 38.11200,479.22000, 4.718685e-002,1.00000
 38.11100,479.22333, 4.715836e-002,1.00000
 38.10800,479.22667, 4.712986e-002,1.00000
 38.10300,479.23000, 4.710849e-002,1.00000
 38.09800,479.23333, 4.710849e-002,1.00000
 38.09500,479.23667, 4.709425e-002,1.00000
 38.09100,479.24000, 4.706575e-002,1.00000
 38.08600,479.24333, 4.704438e-002,1.00000
 38.08300,479.24667, 4.705863e-002,1.00000
 38.07900,479.25000, 4.705150e-002,1.00000
 38.07400,479.25333, 4.703726e-002,1.00000
 38.07100,479.25667, 4.703013e-002,1.00000
 38.06600,479.26000, 4.702301e-002,1.00000
 38.06200,479.26333, 4.706575e-002,1.00000
 38.05800,479.26667, 4.707287e-002,1.00000
 38.05400,479.27000, 4.704438e-002,1.00000
 38.05000,479.27333, 4.704438e-002,1.00000
 38.04400,479.27667, 4.703013e-002,1.00000
 38.04300,479.28000, 4.700876e-002,1.00000
 38.03800,479.28333, 4.695890e-002,1.00000
 38.03400,479.28667, 4.691615e-002,1.00000
 38.02900,479.29000, 4.688766e-002,1.00000
 38.02500,479.29333, 4.685204e-002,1.00000
 38.02200,479.29667, 4.682355e-002,1.00000
 38.01900,479.30000, 4.678793e-002,1.00000
 38.01300,479.30333, 4.676656e-002,1.00000
 38.00900,479.30667, 4.674519e-002,1.00000
 38.00300,479.31000, 4.676656e-002,1.00000
 38.00100,479.31333, 4.677368e-002,1.00000
 37.99700,479.31667, 4.680218e-002,1.00000
 37.99400,479.32000, 4.680218e-002,1.00000
 37.99100,479.32333, 4.682355e-002,1.00000
 37.98500,479.32667, 4.682355e-002,1.00000
 37.98300,479.33000, 4.679505e-002,1.00000
 37.97800,479.33333, 4.676656e-002,1.00000
 37.97500,479.33667, 4.674519e-002,1.00000
 37.97000,479.34000, 4.675944e-002,1.00000
 37.96500,479.34333, 4.672382e-002,1.00000
 37.96300,479.34667, 4.668820e-002,1.00000
 37.95800,479.35000, 4.667395e-002,1.00000
 37.95500,479.35333, 4.667395e-002,1.00000
 37.95200,479.35667, 4.665258e-002,1.00000
 37.94500,479.36000, 4.665258e-002,1.00000
 37.94400,479.36333, 4.662409e-002,1.00000
 37.94300,479.36667, 4.660272e-002,1.00000
 37.93800,479.37000, 4.655998e-002,1.00000
 37.93500,479.37333, 4.652436e-002,1.00000
 37.93300,479.37667, 4.651011e-002,1.00000
 37.92700,479.38000, 4.651011e-002,1.00000
 37.92300,479.38333, 4.648162e-002,1.00000
 37.92000,479.38667, 4.642463e-002,1.00000
 37.92000,479.39000, 4.640326e-002,1.00000
 37.91300,479.39333, 4.638901e-002,1.00000
 37.91200,479.39667, 4.636052e-002,1.00000
 37.90700,479.40000, 4.633915e-002,1.00000
 37.90200,479.40333, 4.631065e-002,1.00000
 37.90000,479.40667, 4.630353e-002,1.00000
 37.89800,479.41000, 4.627503e-002,1.00000
 37.89300,479.41333, 4.624654e-002,1.00000
 37.89100,479.41667, 4.620380e-002,1.00000
 37.88700,479.42000, 4.616106e-002,1.00000
 37.88500,479.42333, 4.610407e-002,1.00000
 37.88000,479.42667, 4.605420e-002,1.00000
 37.87800,479.43000, 4.600434e-002,1.00000
 37.87300,479.43333, 4.598297e-002,1.00000
 37.87600,479.43667, 4.600434e-002,1.00000
 37.87100,479.44000, 4.600434e-002,1.00000
 37.86700,479.44333, 4.594735e-002,1.00000
 37.86700,479.44667, 4.587611e-002,1.00000
 37.86200,479.45000, 4.580488e-002,1.00000
 37.85900,479.45333, 4.576926e-002,1.00000
 37.85800,479.45667, 4.573364e-002,1.00000
 37.85500,479.46000, 4.574076e-002,1.00000
 37.85300,479.46333, 4.574789e-002,1.00000
 37.85100,479.46667, 4.573364e-002,1.00000
 37.84800,479.47000, 4.570514e-002,1.00000
 37.84500,479.47333, 4.566953e-002,1.00000
 37.84200,479.47667, 4.560541e-002,1.00000
 37.84100,479.48000, 4.552705e-002,1.00000
 37.83700,479.48333, 4.547006e-002,1.00000
 37.83700,479.48667, 4.541308e-002,1.00000
 37.83300,479.49000, 4.534184e-002,1.00000
 37.83400,479.49333, 4.527060e-002,1.00000
 37.83200,479.49667, 4.519937e-002,1.00000
 37.82900,479.50000, 4.512813e-002,1.00000
 37.82800,479.50333, 4.504977e-002,1.00000
 37.82600,479.50667, 4.500703e-002,1.00000
 37.82300,479.51000, 4.498566e-002,1.00000
 37.82100,479.51333, 4.497141e-002,1.00000
 37.81900,479.51667, 4.492155e-002,1.00000
 37.81400,479.52000, 4.483606e-002,1.00000
 37.81600,479.52333, 4.474346e-002,1.00000
 37.81300,479.52667, 4.464373e-002,1.00000
 37.81300,479.53000, 4.455112e-002,1.00000
 37.81200,479.53333, 4.446563e-002,1.00000
 37.80900,479.53667, 4.438015e-002,1.00000
 37.81000,479.54000, 4.423768e-002,1.00000
 37.80800,479.54333, 4.412371e-002,1.00000
 37.80500,479.54667, 4.399548e-002,1.00000
 37.80500,479.55000, 4.386013e-002,1.00000
 37.80500,479.55333, 4.374615e-002,1.00000
 37.80300,479.55667, 4.366779e-002,1.00000
 37.80300,479.56000, 4.360368e-002,1.00000
 37.80200,479.56333, 4.356094e-002,1.00000
 37.80000,479.56667, 4.354669e-002,1.00000
 37.80100,479.57000, 4.348258e-002,1.00000
 37.80200,479.57333, 4.341847e-002,1.00000
 37.79800,479.57667, 4.327600e-002,1.00000
 37.79900,479.58000, 4.314065e-002,1.00000
 37.79700,479.58333, 4.299105e-002,1.00000
 37.79900,479.58667, 4.285570e-002,1.00000
 37.79800,479.59000, 4.272748e-002,1.00000
 37.79900,479.59333, 4.262775e-002,1.00000
 37.79700,479.59667, 4.252089e-002,1.00000
 37.79900,479.60000, 4.235704e-002,1.00000
 37.79700,479.60333, 4.222169e-002,1.00000
 37.79900,479.60667, 4.208634e-002,1.00000
 37.79700,479.61000, 4.196524e-002,1.00000
 37.79900,479.61333, 4.181564e-002,1.00000
 37.80200,479.61667, 4.166605e-002,1.00000
 37.80200,479.62000, 4.151645e-002,1.00000
 37.80300,479.62333, 4.135973e-002,1.00000
 37.80200,479.62667, 4.121726e-002,1.00000
 37.80200,479.63000, 4.107479e-002,1.00000
 37.80200,479.63333, 4.093944e-002,1.00000
 37.80300,479.63667, 4.081834e-002,1.00000
 37.80300,479.64000, 4.064737e-002,1.00000
 37.80500,479.64333, 4.048353e-002,1.00000
 37.80500,479.64667, 4.033393e-002,1.00000
 37.80900,479.65000, 4.017009e-002,1.00000
 37.81100,479.65333, 3.995638e-002,1.00000
 37.81200,479.65667, 3.977117e-002,1.00000
 37.81300,479.66000, 3.952897e-002,1.00000
 37.81500,479.66333, 3.928676e-002,1.00000
 37.81700,479.66667, 3.909443e-002,1.00000
 37.81800,479.67000, 3.892346e-002,1.00000
 37.82300,479.67333, 3.875962e-002,1.00000
 37.82200,479.67667, 3.856728e-002,1.00000
 37.82600,479.68000, 3.837494e-002,1.00000
 37.82800,479.68333, 3.816836e-002,1.00000
 37.82800,479.68667, 3.799739e-002,1.00000
 37.83300,479.69000, 3.781218e-002,1.00000
 37.83500,479.69333, 3.757710e-002,1.00000
 37.83700,479.69667, 3.739188e-002,1.00000
 37.83800,479.70000, 3.710694e-002,1.00000
 37.84300,479.70333, 3.687186e-002,1.00000
 37.84600,479.70667, 3.669377e-002,1.00000
 37.84900,479.71000, 3.650143e-002,1.00000
 37.85200,479.71333, 3.627347e-002,1.00000
 37.85600,479.71667, 3.604552e-002,1.00000
 37.86100,479.72000, 3.580331e-002,1.00000
 37.85900,479.72333, 3.554686e-002,1.00000
 37.86300,479.72667, 3.527617e-002,1.00000
 37.86900,479.73000, 3.499834e-002,1.00000
 37.87500,479.73333, 3.472765e-002,1.00000
 37.87800,479.73667, 3.444983e-002,1.00000
 37.88200,479.74000, 3.413639e-002,1.00000
 37.88500,479.74333, 3.383720e-002,1.00000
 37.89000,479.74667, 3.355225e-002,1.00000
 37.89500,479.75000, 3.326018e-002,1.00000
 37.90100,479.75333, 3.296811e-002,1.00000
 37.90600,479.75667, 3.267604e-002,1.00000
 37.91000,479.76000, 3.239110e-002,1.00000
 37.91300,479.76333, 3.207766e-002,1.00000
 37.91900,479.76667, 3.177847e-002,1.00000
 37.92200,479.77000, 3.147215e-002,1.00000
 37.92800,479.77333, 3.116584e-002,1.00000
 37.93500,479.77667, 3.086665e-002,1.00000
 37.94000,479.78000, 3.054608e-002,1.00000
 37.94500,479.78333, 3.022552e-002,1.00000
 37.95200,479.78667, 2.989071e-002,1.00000
 37.95800,479.79000, 2.954165e-002,1.00000
 37.96500,479.79333, 2.921396e-002,1.00000
 37.97000,479.79667, 2.889340e-002,1.00000
 37.97600,479.80000, 2.859421e-002,1.00000
 37.98400,479.80333, 2.820241e-002,1.00000
 37.98900,479.80667, 2.780349e-002,1.00000
 37.99500,479.81000, 2.741169e-002,1.00000
 38.00100,479.81333, 2.701277e-002,1.00000
 38.00700,479.81667, 2.664234e-002,1.00000
 38.01500,479.82000, 2.625054e-002,1.00000
 38.02100,479.82333, 2.584449e-002,1.00000
 38.03100,479.82667, 2.543845e-002,1.00000
 38.03500,479.83000, 2.502528e-002,1.00000
 38.04300,479.83333, 2.463348e-002,1.00000
 38.05400,479.83667, 2.425592e-002,1.00000
 38.05900,479.84000, 2.388550e-002,1.00000
 38.06800,479.84333, 2.345096e-002,1.00000
 38.07700,479.84667, 2.301642e-002,1.00000
 38.08300,479.85000, 2.260324e-002,1.00000
 38.09300,479.85333, 2.218295e-002,1.00000
 38.09900,479.85667, 2.172704e-002,1.00000
 38.11000,479.86000, 2.127113e-002,1.00000
 38.11600,479.86333, 2.080097e-002,1.00000
 38.12400,479.86667, 2.031656e-002,1.00000
 38.13600,479.87000, 1.986778e-002,1.00000
 38.14200,479.87333, 1.942611e-002,1.00000
 38.15400,479.87667, 1.897020e-002,1.00000
 38.16100,479.88000, 1.851429e-002,1.00000
 38.17100,479.88333, 1.802276e-002,1.00000
 38.18200,479.88667, 1.753123e-002,1.00000
 38.19300,479.89000, 1.702545e-002,1.00000
 38.20000,479.89333, 1.651967e-002,1.00000
 38.21000,479.89667, 1.597116e-002,1.00000
 38.22100,479.90000, 1.547963e-002,1.00000
 38.23200,479.90333, 1.495248e-002,1.00000
 38.24300,479.90667, 1.442533e-002,1.00000
 38.25200,479.91000, 1.389106e-002,1.00000
 38.26100,479.91333, 1.334966e-002,1.00000
 38.27200,479.91667, 1.284389e-002,1.00000
 38.28700,479.92000, 1.231674e-002,1.00000
 38.29900,479.92333, 1.180384e-002,1.00000
 38.30900,479.92667, 1.119833e-002,1.00000
 38.31800,479.93000, 1.062132e-002,1.00000
 38.32900,479.93333, 1.007280e-002,1.00000
 38.34300,479.93667, 9.510032e-003,1.00000
 38.35500,479.94000, 8.961513e-003,1.00000
 38.36600,479.94333, 8.384502e-003,1.00000
 38.37700,479.94667, 7.807487e-003,1.00000
 38.39000,479.95000, 7.223351e-003,1.00000
 38.40400,479.95333, 6.624969e-003,1.00000
 38.41500,479.95667, 6.005212e-003,1.00000
 38.42900,479.96000, 5.364086e-003,1.00000
 38.44400,479.96333, 4.737206e-003,1.00000
 38.45300,479.96667, 4.081833e-003,1.00000
 38.46600,479.97000, 3.405089e-003,1.00000
 38.48100,479.97333, 2.756840e-003,1.00000
 38.49400,479.97667, 2.044478e-003,1.00000
 38.50900,479.98000, 1.396229e-003,1.00000
 38.52300,479.98333, 8.192205e-004,1.00000
 38.53700,479.98667, 2.208321e-004,1.00000
 38.55000,479.99000,-4.131698e-004,1.00000
 38.56400,479.99333,-1.097037e-003,1.00000
 38.58000,479.99667,-1.788028e-003,1.00000
 38.59400,480.00000,-2.486143e-003,1.00000
 38.60900,480.00333,-3.212752e-003,1.00000
 38.62400,480.00667,-3.939365e-003,1.00000
 38.63500,480.01000,-4.630356e-003,1.00000
 38.65200,480.01333,-5.321342e-003,1.00000
 38.66900,480.01667,-6.047951e-003,1.00000
 38.68700,480.02000,-6.788812e-003,1.00000
 38.70600,480.02333,-7.529668e-003,1.00000
 38.72100,480.02667,-8.284772e-003,1.00000
 38.73400,480.03000,-9.046994e-003,1.00000
 38.75200,480.03333,-9.794974e-003,1.00000
 38.76800,480.03667,-1.053583e-002,1.00000
 38.78600,480.04000,-1.128381e-002,1.00000
 38.79800,480.04333,-1.201754e-002,1.00000
 38.81800,480.04667,-1.276552e-002,1.00000
 38.83400,480.05000,-1.354912e-002,1.00000
 38.85500,480.05333,-1.435409e-002,1.00000
 38.87100,480.05667,-1.515194e-002,1.00000
 38.88900,480.06000,-1.597828e-002,1.00000
 38.90300,480.06333,-1.677613e-002,1.00000
 38.92400,480.06667,-1.763096e-002,1.00000
 38.94200,480.07000,-1.845018e-002,1.00000
 38.95700,480.07333,-1.926227e-002,1.00000
 38.97600,480.07667,-2.009573e-002,1.00000
 38.99600,480.08000,-2.097194e-002,1.00000
 39.01500,480.08333,-2.185526e-002,1.00000
 39.03300,480.08667,-2.272434e-002,1.00000
 39.05200,480.09000,-2.356493e-002,1.00000
 39.07400,480.09333,-2.444114e-002,1.00000
 39.09100,480.09667,-2.531735e-002,1.00000
 39.11100,480.10000,-2.622205e-002,1.00000
 39.12900,480.10333,-2.710537e-002,1.00000
 39.15000,480.10667,-2.796021e-002,1.00000
 39.17000,480.11000,-2.884354e-002,1.00000
 39.18900,480.11333,-2.971263e-002,1.00000
 39.20800,480.11667,-3.059596e-002,1.00000
 39.23200,480.12000,-3.152915e-002,1.00000
 39.25000,480.12333,-3.252646e-002,1.00000
 39.27000,480.12667,-3.352376e-002,1.00000
 39.29100,480.13000,-3.445696e-002,1.00000
 39.31300,480.13333,-3.541151e-002,1.00000
 39.33300,480.13667,-3.634471e-002,1.00000
 39.35600,480.14000,-3.731352e-002,1.00000
 39.37700,480.14333,-3.828233e-002,1.00000
 39.39800,480.14667,-3.924402e-002,1.00000
 39.42000,480.15000,-4.019858e-002,1.00000
 39.44300,480.15333,-4.115315e-002,1.00000
 39.46600,480.15667,-4.216470e-002,1.00000
 39.48600,480.16000,-4.318337e-002,1.00000
 39.51000,480.16333,-4.420205e-002,1.00000
 39.53300,480.16667,-4.523497e-002,1.00000
 39.55700,480.17000,-4.624653e-002,1.00000
 39.57900,480.17333,-4.728659e-002,1.00000
 39.60300,480.17667,-4.830527e-002,1.00000
 39.62600,480.18000,-4.932395e-002,1.00000
 39.64700,480.18333,-5.037824e-002,1.00000
 39.67600,480.18667,-5.145391e-002,1.00000
 39.70000,480.19000,-5.257232e-002,1.00000
 39.72200,480.19333,-5.365511e-002,1.00000
