#EXPORTTYPE:                 ,DATA SINGLE                   
#FILE:                       ,B4-1-50Kmin-PtY2O3.ngb-dd9    
#FORMAT:                     ,NETZSCH5                      
#FTYPE:                      ,ANSI                          
#IDENTITY:                   ,B4                            
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DSC                           
#INSTRUMENT:                 ,NETZSCH DSC 404F3             
#PROJECT:                    ,NRL-Ti                        
#DATE/TIME:                  ,7/13/2020 10:02:43 AM (UTC-4) 
#CORR. FILE:                 ,Correction-PtRh+Y2O3-3.ngb-bd9
#TEMPCAL:                    ,TCALZERO.TMX                  
#SENSITIVITY:                ,SENSZERO.EXX                  
#LABORATORY:                 ,Short Lab                     
#OPERATOR:                   ,CH                            
#REMARK:                     ,                              
#SAMPLE:                     ,PtRh+Y2O3                     
#SAMPLE MASS /mg:            ,71.8                          
#MATERIAL:                   ,NA                            
#REFERENCE:                  ,PtRh+Y2O3                     
#REFERENCE MASS /mg:         ,0                             
#TYPE OF CRUCIBLE:           ,DSC/TG pan Pt-Rh              
#SAMPLE CRUCIBLE MASS /mg:   ,427.3                         
#REFERENCE CRUCIBLE MASS /mg:,460.9                         
#PROTECTIVE GAS:             ,ARGON                         
#FLOW RATE /(ml/min):        ,50                            
#PURGE GAS 1:                ,<no gas>                      
#FLOW RATE 1:                ,                              
#PURGE GAS 2:                ,ARGON                         
#FLOW RATE 2 /(ml/min):      ,50                            
#M.RANGE /µV:                ,5000                          
#TAU-R:                      ,---                           
#CORR. CODE:                 ,020                           
#EXO:                        ,+1                            
#RANGE:                      ,20°C/50.0(K/min)/1000°C       
#SEGMENT:                    ,S22/24                        
#SEG. 22:                    ,20°C/50.0(K/min)/1000°C       

##Temp./°C,Time/min,DSC/(uV/mg),Sensit./(uV/mW)
 39.69400,577.82083, 8.069308e-002,1.00000
 39.68800,577.82417, 8.067183e-002,1.00000
 39.68500,577.82750, 8.069308e-002,1.00000
 39.68200,577.83083, 8.066120e-002,1.00000
 39.67700,577.83417, 8.062932e-002,1.00000
 39.67400,577.83750, 8.059745e-002,1.00000
 39.66900,577.84083, 8.056557e-002,1.00000
 39.66400,577.84417, 8.054432e-002,1.00000
 39.65900,577.84750, 8.051244e-002,1.00000
 39.65800,577.85083, 8.049119e-002,1.00000
 39.65000,577.85417, 8.046994e-002,1.00000
 39.64600,577.85750, 8.043806e-002,1.00000
 39.64400,577.86083, 8.042743e-002,1.00000
 39.63700,577.86417, 8.042743e-002,1.00000
 39.63400,577.86750, 8.041681e-002,1.00000
 39.62900,577.87083, 8.041681e-002,1.00000
 39.62300,577.87417, 8.040618e-002,1.00000
 39.61900,577.87750, 8.037430e-002,1.00000
 39.61300,577.88083, 8.036368e-002,1.00000
 39.61100,577.88417, 8.036368e-002,1.00000
 39.60600,577.88750, 8.035305e-002,1.00000
 39.60400,577.89083, 8.033180e-002,1.00000
 39.59700,577.89417, 8.031055e-002,1.00000
 39.59300,577.89750, 8.024679e-002,1.00000
 39.59100,577.90083, 8.021491e-002,1.00000
 39.58800,577.90417, 8.018304e-002,1.00000
 39.58100,577.90750, 8.016179e-002,1.00000
 39.57500,577.91083, 8.011928e-002,1.00000
 39.57300,577.91417, 8.009803e-002,1.00000
 39.56900,577.91750, 8.008740e-002,1.00000
 39.56400,577.92083, 8.008740e-002,1.00000
 39.56000,577.92417, 8.012991e-002,1.00000
 39.55700,577.92750, 8.011928e-002,1.00000
 39.55100,577.93083, 8.011928e-002,1.00000
 39.54600,577.93417, 8.011928e-002,1.00000
 39.54400,577.93750, 8.007678e-002,1.00000
 39.53800,577.94083, 8.000240e-002,1.00000
 39.53500,577.94417, 7.991739e-002,1.00000
 39.53300,577.94750, 7.986426e-002,1.00000
 39.52800,577.95083, 7.985363e-002,1.00000
 39.52400,577.95417, 7.992802e-002,1.00000
 39.51900,577.95750, 7.994927e-002,1.00000
 39.51500,577.96083, 7.987489e-002,1.00000
 39.51000,577.96417, 7.980051e-002,1.00000
 39.50700,577.96750, 7.972613e-002,1.00000
 39.50500,577.97083, 7.966237e-002,1.00000
 39.49900,577.97417, 7.963050e-002,1.00000
 39.49700,577.97750, 7.958799e-002,1.00000
 39.49100,577.98083, 7.958799e-002,1.00000
 39.48600,577.98417, 7.959862e-002,1.00000
 39.48400,577.98750, 7.959862e-002,1.00000
 39.48000,577.99083, 7.956674e-002,1.00000
 39.47700,577.99417, 7.954549e-002,1.00000
 39.47200,577.99750, 7.957737e-002,1.00000
 39.46500,578.00083, 7.956674e-002,1.00000
 39.46500,578.00417, 7.956674e-002,1.00000
 39.46100,578.00750, 7.957737e-002,1.00000
 39.45800,578.01083, 7.949236e-002,1.00000
 39.45500,578.01417, 7.941798e-002,1.00000
 39.45000,578.01750, 7.940735e-002,1.00000
 39.44800,578.02083, 7.934360e-002,1.00000
 39.44200,578.02417, 7.927984e-002,1.00000
 39.44200,578.02750, 7.919484e-002,1.00000
 39.43900,578.03083, 7.909920e-002,1.00000
 39.43500,578.03417, 7.906732e-002,1.00000
 39.43400,578.03750, 7.906732e-002,1.00000
 39.42800,578.04083, 7.903545e-002,1.00000
 39.42400,578.04417, 7.899294e-002,1.00000
 39.42400,578.04750, 7.893981e-002,1.00000
 39.41800,578.05083, 7.888668e-002,1.00000
 39.41400,578.05417, 7.887606e-002,1.00000
 39.41300,578.05750, 7.883355e-002,1.00000
 39.40800,578.06083, 7.875917e-002,1.00000
 39.40600,578.06417, 7.872730e-002,1.00000
 39.40400,578.06750, 7.866354e-002,1.00000
 39.40100,578.07083, 7.863166e-002,1.00000
 39.39800,578.07417, 7.859979e-002,1.00000
 39.39500,578.07750, 7.852540e-002,1.00000
 39.39100,578.08083, 7.835539e-002,1.00000
 39.38700,578.08417, 7.824913e-002,1.00000
 39.38700,578.08750, 7.817475e-002,1.00000
 39.38400,578.09083, 7.813225e-002,1.00000
 39.38500,578.09417, 7.807912e-002,1.00000
 39.37900,578.09750, 7.802599e-002,1.00000
 39.37900,578.10083, 7.801536e-002,1.00000
 39.37400,578.10417, 7.799411e-002,1.00000
 39.37400,578.10750, 7.790910e-002,1.00000
 39.36900,578.11083, 7.779222e-002,1.00000
 39.36700,578.11417, 7.771784e-002,1.00000
 39.36700,578.11750, 7.766471e-002,1.00000
 39.36400,578.12083, 7.762220e-002,1.00000
 39.36300,578.12417, 7.761158e-002,1.00000
 39.35700,578.12750, 7.751594e-002,1.00000
 39.35600,578.13083, 7.743094e-002,1.00000
 39.35600,578.13417, 7.736718e-002,1.00000
 39.35600,578.13750, 7.728217e-002,1.00000
 39.35400,578.14083, 7.718654e-002,1.00000
 39.35300,578.14417, 7.709091e-002,1.00000
 39.35200,578.14750, 7.696340e-002,1.00000
 39.34700,578.15083, 7.681464e-002,1.00000
 39.34800,578.15417, 7.669776e-002,1.00000
 39.34500,578.15750, 7.664463e-002,1.00000
 39.34500,578.16083, 7.660212e-002,1.00000
 39.34500,578.16417, 7.651712e-002,1.00000
 39.34300,578.16750, 7.643211e-002,1.00000
 39.34300,578.17083, 7.625147e-002,1.00000
 39.34000,578.17417, 7.609208e-002,1.00000
 39.33700,578.17750, 7.593269e-002,1.00000
 39.33800,578.18083, 7.586894e-002,1.00000
 39.33800,578.18417, 7.579455e-002,1.00000
 39.33700,578.18750, 7.570955e-002,1.00000
 39.33500,578.19083, 7.555016e-002,1.00000
 39.33500,578.19417, 7.541202e-002,1.00000
 39.33500,578.19750, 7.528451e-002,1.00000
 39.33500,578.20083, 7.518888e-002,1.00000
 39.33400,578.20417, 7.505074e-002,1.00000
 39.33100,578.20750, 7.490198e-002,1.00000
 39.33200,578.21083, 7.474259e-002,1.00000
 39.33100,578.21417, 7.456195e-002,1.00000
 39.33500,578.21750, 7.438131e-002,1.00000
 39.33300,578.22083, 7.425380e-002,1.00000
 39.32900,578.22417, 7.411566e-002,1.00000
 39.33500,578.22750, 7.391377e-002,1.00000
 39.33300,578.23083, 7.375438e-002,1.00000
 39.33400,578.23417, 7.361625e-002,1.00000
 39.33500,578.23750, 7.350999e-002,1.00000
 39.33300,578.24083, 7.340373e-002,1.00000
 39.33500,578.24417, 7.327622e-002,1.00000
 39.33900,578.24750, 7.312744e-002,1.00000
 39.33800,578.25083, 7.293617e-002,1.00000
 39.33700,578.25417, 7.272366e-002,1.00000
 39.34000,578.25750, 7.260677e-002,1.00000
 39.34100,578.26083, 7.246864e-002,1.00000
 39.34300,578.26417, 7.234113e-002,1.00000
 39.34100,578.26750, 7.217112e-002,1.00000
 39.34400,578.27083, 7.202235e-002,1.00000
 39.34300,578.27417, 7.194797e-002,1.00000
 39.34800,578.27750, 7.183109e-002,1.00000
 39.34800,578.28083, 7.157607e-002,1.00000
 39.35100,578.28417, 7.134230e-002,1.00000
 39.35400,578.28750, 7.114040e-002,1.00000
 39.35300,578.29083, 7.092789e-002,1.00000
 39.35600,578.29417, 7.074725e-002,1.00000
 39.35700,578.29750, 7.052410e-002,1.00000
 39.35700,578.30083, 7.031158e-002,1.00000
 39.35800,578.30417, 7.005656e-002,1.00000
 39.36500,578.30750, 6.972716e-002,1.00000
 39.36600,578.31083, 6.946151e-002,1.00000
 39.36900,578.31417, 6.931275e-002,1.00000
 39.37100,578.31750, 6.912148e-002,1.00000
 39.37400,578.32083, 6.889834e-002,1.00000
 39.37500,578.32417, 6.865394e-002,1.00000
 39.38000,578.32750, 6.838830e-002,1.00000
 39.38200,578.33083, 6.813328e-002,1.00000
 39.38200,578.33417, 6.776137e-002,1.00000
 39.38800,578.33750, 6.737884e-002,1.00000
 39.39200,578.34083, 6.711319e-002,1.00000
 39.39700,578.34417, 6.689005e-002,1.00000
 39.39900,578.34750, 6.663503e-002,1.00000
 39.40500,578.35083, 6.638001e-002,1.00000
 39.40900,578.35417, 6.614624e-002,1.00000
 39.41000,578.35750, 6.595497e-002,1.00000
 39.41500,578.36083, 6.566807e-002,1.00000
 39.41900,578.36417, 6.537054e-002,1.00000
 39.42400,578.36750, 6.507302e-002,1.00000
 39.42700,578.37083, 6.478612e-002,1.00000
 39.43100,578.37417, 6.447797e-002,1.00000
 39.43600,578.37750, 6.410606e-002,1.00000
 39.44100,578.38083, 6.368103e-002,1.00000
 39.44800,578.38417, 6.330912e-002,1.00000
