#EXPORTTYPE:                 ,DATA SINGLE                   
#FILE:                       ,UA1-2_1-50Kmin-PtY2O3.ngb-dd9 
#FORMAT:                     ,NETZSCH5                      
#FTYPE:                      ,ANSI                          
#IDENTITY:                   ,UA2-1_1-50Kmin-PtY2O3         
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DSC                           
#INSTRUMENT:                 ,NETZSCH DSC 404F3             
#PROJECT:                    ,NRL-Ti                        
#DATE/TIME:                  ,7/29/2020 10:25:10 AM (UTC-4) 
#CORR. FILE:                 ,Correction-PtRh+Y2O3-3.ngb-bd9
#TEMPCAL:                    ,TCALZERO.TMX                  
#SENSITIVITY:                ,SENSZERO.EXX                  
#LABORATORY:                 ,Short Lab                     
#OPERATOR:                   ,CH                            
#REMARK:                     ,                              
#SAMPLE:                     ,PtRh+Y2O3                     
#SAMPLE MASS /mg:            ,121.4                         
#MATERIAL:                   ,NA                            
#REFERENCE:                  ,PtRh+Y2O3                     
#REFERENCE MASS /mg:         ,0                             
#TYPE OF CRUCIBLE:           ,DSC/TG pan Pt-Rh              
#SAMPLE CRUCIBLE MASS /mg:   ,427.2                         
#REFERENCE CRUCIBLE MASS /mg:,460.8                         
#PROTECTIVE GAS:             ,ARGON                         
#FLOW RATE /(ml/min):        ,50                            
#PURGE GAS 1:                ,<no gas>                      
#FLOW RATE 1:                ,                              
#PURGE GAS 2:                ,ARGON                         
#FLOW RATE 2 /(ml/min):      ,50                            
#M.RANGE /µV:                ,5000                          
#TAU-R:                      ,---                           
#CORR. CODE:                 ,020                           
#EXO:                        ,+1                            
#RANGE:                      ,40°C/50.0(K/min)/600°C        
#SEGMENT:                    ,S1/24                         
#SEG. 1:                     ,40°C/50.0(K/min)/600°C        

##Temp./°C,Time/min,DSC/(uV/mg),Sensit./(uV/mW)
 39.05400, 0.00000,-9.568169e-002,1.00000
 39.06200, 0.00333,-9.563141e-002,1.00000
 39.06500, 0.00667,-9.560627e-002,1.00000
 39.07200, 0.01000,-9.557485e-002,1.00000
 39.07700, 0.01333,-9.554343e-002,1.00000
 39.08100, 0.01667,-9.550572e-002,1.00000
 39.09100, 0.02000,-9.550572e-002,1.00000
 39.09500, 0.02333,-9.549315e-002,1.00000
 39.09900, 0.02667,-9.544916e-002,1.00000
 39.10400, 0.03000,-9.539889e-002,1.00000
 39.11100, 0.03333,-9.534233e-002,1.00000
 39.11600, 0.03667,-9.532976e-002,1.00000
 39.12200, 0.04000,-9.526691e-002,1.00000
 39.12600, 0.04333,-9.528576e-002,1.00000
 39.13000, 0.04667,-9.526691e-002,1.00000
 39.13700, 0.05000,-9.525434e-002,1.00000
 39.14100, 0.05333,-9.521035e-002,1.00000
 39.14600, 0.05667,-9.519150e-002,1.00000
 39.15300, 0.06000,-9.517264e-002,1.00000
 39.15800, 0.06333,-9.513494e-002,1.00000
 39.16500, 0.06667,-9.512865e-002,1.00000
 39.17000, 0.07000,-9.509723e-002,1.00000
 39.17700, 0.07333,-9.512865e-002,1.00000
 39.18100, 0.07667,-9.515379e-002,1.00000
 39.18500, 0.08000,-9.512865e-002,1.00000
 39.19100, 0.08333,-9.505324e-002,1.00000
 39.19800, 0.08667,-9.505952e-002,1.00000
 39.20100, 0.09000,-9.502810e-002,1.00000
 39.20800, 0.09333,-9.499039e-002,1.00000
 39.21300, 0.09667,-9.499039e-002,1.00000
 39.22000, 0.10000,-9.497154e-002,1.00000
 39.22800, 0.10333,-9.492755e-002,1.00000
 39.23200, 0.10667,-9.494640e-002,1.00000
 39.24100, 0.11000,-9.495269e-002,1.00000
 39.24700, 0.11333,-9.492126e-002,1.00000
 39.25100, 0.11667,-9.491498e-002,1.00000
 39.25700, 0.12000,-9.490869e-002,1.00000
 39.26600, 0.12333,-9.487727e-002,1.00000
 39.27000, 0.12667,-9.484585e-002,1.00000
 39.27500, 0.13000,-9.483956e-002,1.00000
 39.28500, 0.13333,-9.482700e-002,1.00000
 39.29100, 0.13667,-9.480814e-002,1.00000
 39.29700, 0.14000,-9.482700e-002,1.00000
 39.30300, 0.14333,-9.483956e-002,1.00000
 39.31200, 0.14667,-9.485213e-002,1.00000
 39.31800, 0.15000,-9.490869e-002,1.00000
 39.32600, 0.15333,-9.490241e-002,1.00000
 39.33300, 0.15667,-9.492755e-002,1.00000
 39.33800, 0.16000,-9.495269e-002,1.00000
 39.34500, 0.16333,-9.494012e-002,1.00000
 39.35300, 0.16667,-9.498411e-002,1.00000
 39.36100, 0.17000,-9.504067e-002,1.00000
 39.36700, 0.17333,-9.510351e-002,1.00000
 39.37800, 0.17667,-9.511608e-002,1.00000
 39.38500, 0.18000,-9.512865e-002,1.00000
 39.39300, 0.18333,-9.518521e-002,1.00000
 39.40100, 0.18667,-9.521035e-002,1.00000
 39.40800, 0.19000,-9.529833e-002,1.00000
 39.41300, 0.19333,-9.532976e-002,1.00000
 39.42300, 0.19667,-9.534233e-002,1.00000
 39.42900, 0.20000,-9.541774e-002,1.00000
 39.44000, 0.20333,-9.549315e-002,1.00000
 39.44900, 0.20667,-9.555600e-002,1.00000
 39.45800, 0.21000,-9.559999e-002,1.00000
 39.46700, 0.21333,-9.570054e-002,1.00000
 39.47400, 0.21667,-9.575710e-002,1.00000
 39.48500, 0.22000,-9.584509e-002,1.00000
 39.49100, 0.22333,-9.588908e-002,1.00000
 39.50100, 0.22667,-9.600848e-002,1.00000
 39.50900, 0.23000,-9.612160e-002,1.00000
 39.52000, 0.23333,-9.619702e-002,1.00000
 39.52900, 0.23667,-9.627243e-002,1.00000
 39.53900, 0.24000,-9.643583e-002,1.00000
 39.55000, 0.24333,-9.655524e-002,1.00000
 39.55800, 0.24667,-9.663065e-002,1.00000
 39.56900, 0.25000,-9.674377e-002,1.00000
 39.57800, 0.25333,-9.685689e-002,1.00000
 39.58900, 0.25667,-9.700772e-002,1.00000
 39.60000, 0.26000,-9.713341e-002,1.00000
 39.60900, 0.26333,-9.727167e-002,1.00000
 39.62100, 0.26667,-9.743507e-002,1.00000
 39.63200, 0.27000,-9.761732e-002,1.00000
 39.64300, 0.27333,-9.771787e-002,1.00000
 39.65400, 0.27667,-9.785613e-002,1.00000
 39.66500, 0.28000,-9.805095e-002,1.00000
 39.67900, 0.28333,-9.827091e-002,1.00000
 39.68500, 0.28667,-9.850972e-002,1.00000
 39.70200, 0.29000,-9.867940e-002,1.00000
 39.71300, 0.29333,-9.888679e-002,1.00000
 39.72700, 0.29667,-9.908789e-002,1.00000
 39.73800, 0.30000,-9.926386e-002,1.00000
 39.75300, 0.30333,-9.950895e-002,1.00000
 39.76500, 0.30667,-9.974777e-002,1.00000
 39.77700, 0.31000,-9.994887e-002,1.00000
 39.78800, 0.31333,      -0.10016,1.00000
 39.80200, 0.31667,      -0.10041,1.00000
 39.81600, 0.32000,      -0.10072,1.00000
 39.82800, 0.32333,      -0.10100,1.00000
 39.84000, 0.32667,      -0.10126,1.00000
 39.85600, 0.33000,      -0.10155,1.00000
 39.87100, 0.33333,      -0.10181,1.00000
 39.88400, 0.33667,      -0.10207,1.00000
 39.89800, 0.34000,      -0.10241,1.00000
 39.91400, 0.34333,      -0.10277,1.00000
 39.92900, 0.34667,      -0.10308,1.00000
 39.94200, 0.35000,      -0.10337,1.00000
 39.96100, 0.35333,      -0.10373,1.00000
 39.97600, 0.35667,      -0.10408,1.00000
 39.98800, 0.36000,      -0.10444,1.00000
 40.00400, 0.36333,      -0.10479,1.00000
 40.02100, 0.36667,      -0.10513,1.00000
 40.03600, 0.37000,      -0.10549,1.00000
 40.05400, 0.37333,      -0.10587,1.00000
 40.07000, 0.37667,      -0.10625,1.00000
 40.08800, 0.38000,      -0.10667,1.00000
 40.10600, 0.38333,      -0.10705,1.00000
 40.12200, 0.38667,      -0.10748,1.00000
 40.14000, 0.39000,      -0.10796,1.00000
 40.15800, 0.39333,      -0.10840,1.00000
 40.17700, 0.39667,      -0.10887,1.00000
 40.19500, 0.40000,      -0.10938,1.00000
 40.21200, 0.40333,      -0.10986,1.00000
 40.23000, 0.40667,      -0.11032,1.00000
 40.25100, 0.41000,      -0.11076,1.00000
 40.26700, 0.41333,      -0.11127,1.00000
 40.29200, 0.41667,      -0.11180,1.00000
 40.31000, 0.42000,      -0.11231,1.00000
 40.33000, 0.42333,      -0.11282,1.00000
 40.35100, 0.42667,      -0.11336,1.00000
 40.37100, 0.43000,      -0.11399,1.00000
 40.39400, 0.43333,      -0.11455,1.00000
 40.41700, 0.43667,      -0.11517,1.00000
 40.43800, 0.44000,      -0.11577,1.00000
 40.45900, 0.44333,      -0.11639,1.00000
 40.48100, 0.44667,      -0.11702,1.00000
 40.50400, 0.45000,      -0.11761,1.00000
 40.53000, 0.45333,      -0.11823,1.00000
 40.55000, 0.45667,      -0.11890,1.00000
 40.57300, 0.46000,      -0.11961,1.00000
 40.59400, 0.46333,      -0.12027,1.00000
 40.62000, 0.46667,      -0.12098,1.00000
 40.64300, 0.47000,      -0.12166,1.00000
 40.67000, 0.47333,      -0.12237,1.00000
 40.69300, 0.47667,      -0.12312,1.00000
 40.71800, 0.48000,      -0.12385,1.00000
 40.74400, 0.48333,      -0.12454,1.00000
 40.76700, 0.48667,      -0.12531,1.00000
 40.79200, 0.49000,      -0.12610,1.00000
 40.81800, 0.49333,      -0.12695,1.00000
 40.84700, 0.49667,      -0.12781,1.00000
 40.87200, 0.50000,      -0.12863,1.00000
 40.90100, 0.50333,      -0.12945,1.00000
 40.92800, 0.50667,      -0.13025,1.00000
 40.95600, 0.51000,      -0.13109,1.00000
 40.98600, 0.51333,      -0.13199,1.00000
 41.01500, 0.51667,      -0.13287,1.00000
 41.04000, 0.52000,      -0.13379,1.00000
 41.06700, 0.52333,      -0.13472,1.00000
 41.09800, 0.52667,      -0.13566,1.00000
 41.12800, 0.53000,      -0.13661,1.00000
 41.15600, 0.53333,      -0.13759,1.00000
 41.18800, 0.53667,      -0.13856,1.00000
 41.21600, 0.54000,      -0.13954,1.00000
 41.25000, 0.54333,      -0.14059,1.00000
 41.28300, 0.54667,      -0.14164,1.00000
 41.31300, 0.55000,      -0.14264,1.00000
 41.34800, 0.55333,      -0.14371,1.00000
 41.37800, 0.55667,      -0.14482,1.00000
 41.40900, 0.56000,      -0.14590,1.00000
 41.44400, 0.56333,      -0.14701,1.00000
 41.47700, 0.56667,      -0.14809,1.00000
 41.51300, 0.57000,      -0.14919,1.00000
 41.54200, 0.57333,      -0.15034,1.00000
 41.58300, 0.57667,      -0.15153,1.00000
 41.61400, 0.58000,      -0.15272,1.00000
 41.65000, 0.58333,      -0.15393,1.00000
 41.68500, 0.58667,      -0.15518,1.00000
 41.71900, 0.59000,      -0.15641,1.00000
 41.75500, 0.59333,      -0.15771,1.00000
 41.79300, 0.59667,      -0.15901,1.00000
 41.83000, 0.60000,      -0.16027,1.00000
 41.86800, 0.60333,      -0.16157,1.00000
 41.90700, 0.60667,      -0.16288,1.00000
 41.94500, 0.61000,      -0.16425,1.00000
 41.98300, 0.61333,      -0.16560,1.00000
 42.01900, 0.61667,      -0.16693,1.00000
 42.05800, 0.62000,      -0.16829,1.00000
 42.09800, 0.62333,      -0.16966,1.00000
 42.14000, 0.62667,      -0.17110,1.00000
 42.18100, 0.63000,      -0.17254,1.00000
 42.22100, 0.63333,      -0.17401,1.00000
 42.26300, 0.63667,      -0.17548,1.00000
 42.30200, 0.64000,      -0.17702,1.00000
 42.34500, 0.64333,      -0.17857,1.00000
 42.38700, 0.64667,      -0.18012,1.00000
 42.43000, 0.65000,      -0.18165,1.00000
 42.47300, 0.65333,      -0.18318,1.00000
 42.51300, 0.65667,      -0.18477,1.00000
 42.55700, 0.66000,      -0.18640,1.00000
 42.60100, 0.66333,      -0.18797,1.00000
 42.64600, 0.66667,      -0.18961,1.00000
 42.69000, 0.67000,      -0.19126,1.00000
 42.73700, 0.67333,      -0.19294,1.00000
 42.78200, 0.67667,      -0.19463,1.00000
 42.82700, 0.68000,      -0.19632,1.00000
 42.87300, 0.68333,      -0.19806,1.00000
 42.92100, 0.68667,      -0.19976,1.00000
 42.96600, 0.69000,      -0.20152,1.00000
 43.01100, 0.69333,      -0.20330,1.00000
 43.06100, 0.69667,      -0.20512,1.00000
 43.10900, 0.70000,      -0.20694,1.00000
 43.15900, 0.70333,      -0.20875,1.00000
 43.20500, 0.70667,      -0.21054,1.00000
 43.25400, 0.71000,      -0.21242,1.00000
 43.30800, 0.71333,      -0.21433,1.00000
 43.35500, 0.71667,      -0.21629,1.00000
 43.40500, 0.72000,      -0.21823,1.00000
 43.45800, 0.72333,      -0.22013,1.00000
 43.50800, 0.72667,      -0.22206,1.00000
 43.55800, 0.73000,      -0.22403,1.00000
 43.60900, 0.73333,      -0.22602,1.00000
 43.66200, 0.73667,      -0.22804,1.00000
 43.71900, 0.74000,      -0.23005,1.00000
 43.76900, 0.74333,      -0.23211,1.00000
 43.82300, 0.74667,      -0.23419,1.00000
 43.87600, 0.75000,      -0.23628,1.00000
 43.93100, 0.75333,      -0.23835,1.00000
 43.98400, 0.75667,      -0.24052,1.00000
 44.03800, 0.76000,      -0.24270,1.00000
 44.09500, 0.76333,      -0.24484,1.00000
 44.15100, 0.76667,      -0.24697,1.00000
 44.20600, 0.77000,      -0.24919,1.00000
 44.26100, 0.77333,      -0.25146,1.00000
 44.31900, 0.77667,      -0.25370,1.00000
 44.37600, 0.78000,      -0.25590,1.00000
 44.43300, 0.78333,      -0.25814,1.00000
 44.49000, 0.78667,      -0.26040,1.00000
 44.54900, 0.79000,      -0.26272,1.00000
 44.60900, 0.79333,      -0.26509,1.00000
 44.66800, 0.79667,      -0.26739,1.00000
 44.72800, 0.80000,      -0.26978,1.00000
 44.78600, 0.80333,      -0.27216,1.00000
 44.84900, 0.80667,      -0.27453,1.00000
 44.90800, 0.81000,      -0.27691,1.00000
 44.96800, 0.81333,      -0.27930,1.00000
 45.02600, 0.81667,      -0.28175,1.00000
 45.08900, 0.82000,      -0.28424,1.00000
 45.15200, 0.82333,      -0.28673,1.00000
 45.21600, 0.82667,      -0.28922,1.00000
 45.27700, 0.83000,      -0.29173,1.00000
 45.34200, 0.83333,      -0.29422,1.00000
 45.40400, 0.83667,      -0.29678,1.00000
 45.47000, 0.84000,      -0.29927,1.00000
 45.53200, 0.84333,      -0.30184,1.00000
 45.59900, 0.84667,      -0.30446,1.00000
 45.66100, 0.85000,      -0.30706,1.00000
 45.72700, 0.85333,      -0.30968,1.00000
 45.79300, 0.85667,      -0.31237,1.00000
 45.85900, 0.86000,      -0.31506,1.00000
 45.92500, 0.86333,      -0.31768,1.00000
 45.98800, 0.86667,      -0.32038,1.00000
 46.05600, 0.87000,      -0.32308,1.00000
 46.12200, 0.87333,      -0.32581,1.00000
 46.19100, 0.87667,      -0.32857,1.00000
 46.25800, 0.88000,      -0.33133,1.00000
 46.32800, 0.88333,      -0.33410,1.00000
 46.39500, 0.88667,      -0.33687,1.00000
 46.46500, 0.89000,      -0.33966,1.00000
 46.53400, 0.89333,      -0.34244,1.00000
 46.59900, 0.89667,      -0.34532,1.00000
 46.67000, 0.90000,      -0.34814,1.00000
 46.74100, 0.90333,      -0.35098,1.00000
 46.81300, 0.90667,      -0.35383,1.00000
 46.88100, 0.91000,      -0.35673,1.00000
 46.95300, 0.91333,      -0.35962,1.00000
 47.02600, 0.91667,      -0.36250,1.00000
 47.09400, 0.92000,      -0.36544,1.00000
 47.16800, 0.92333,      -0.36840,1.00000
 47.24000, 0.92667,      -0.37136,1.00000
 47.30900, 0.93000,      -0.37436,1.00000
 47.38400, 0.93333,      -0.37734,1.00000
 47.45600, 0.93667,      -0.38031,1.00000
 47.52900, 0.94000,      -0.38331,1.00000
 47.60300, 0.94333,      -0.38633,1.00000
 47.67700, 0.94667,      -0.38938,1.00000
 47.75200, 0.95000,      -0.39242,1.00000
 47.82400, 0.95333,      -0.39547,1.00000
 47.89800, 0.95667,      -0.39854,1.00000
 47.97400, 0.96000,      -0.40162,1.00000
 48.04900, 0.96333,      -0.40477,1.00000
 48.12400, 0.96667,      -0.40790,1.00000
 48.20000, 0.97000,      -0.41096,1.00000
 48.27200, 0.97333,      -0.41400,1.00000
 48.35100, 0.97667,      -0.41716,1.00000
 48.42600, 0.98000,      -0.42031,1.00000
 48.50300, 0.98333,      -0.42346,1.00000
 48.58000, 0.98667,      -0.42662,1.00000
 48.65700, 0.99000,      -0.42983,1.00000
 48.73300, 0.99333,      -0.43301,1.00000
 48.81300, 0.99667,      -0.43623,1.00000
 48.89000, 1.00000,      -0.43940,1.00000
 48.96700, 1.00333,      -0.44258,1.00000
 49.04700, 1.00667,      -0.44582,1.00000
 49.12400, 1.01000,      -0.44909,1.00000
 49.20400, 1.01333,      -0.45236,1.00000
 49.28100, 1.01667,      -0.45561,1.00000
 49.35800, 1.02000,      -0.45887,1.00000
 49.44000, 1.02333,      -0.46214,1.00000
 49.52000, 1.02667,      -0.46547,1.00000
 49.59800, 1.03000,      -0.46878,1.00000
 49.67900, 1.03333,      -0.47204,1.00000
 49.76100, 1.03667,      -0.47528,1.00000
 49.84200, 1.04000,      -0.47858,1.00000
 49.92300, 1.04333,      -0.48185,1.00000
 50.00300, 1.04667,      -0.48515,1.00000
 50.08300, 1.05000,      -0.48849,1.00000
 50.16300, 1.05333,      -0.49183,1.00000
 50.24700, 1.05667,      -0.49519,1.00000
 50.32900, 1.06000,      -0.49857,1.00000
 50.40900, 1.06333,      -0.50189,1.00000
 50.49100, 1.06667,      -0.50527,1.00000
 50.57200, 1.07000,      -0.50867,1.00000
 50.65600, 1.07333,      -0.51206,1.00000
 50.73700, 1.07667,      -0.51539,1.00000
 50.82100, 1.08000,      -0.51875,1.00000
 50.90300, 1.08333,      -0.52211,1.00000
 50.98800, 1.08667,      -0.52548,1.00000
 51.07300, 1.09000,      -0.52886,1.00000
 51.15400, 1.09333,      -0.53227,1.00000
 51.24100, 1.09667,      -0.53571,1.00000
 51.32300, 1.10000,      -0.53914,1.00000
 51.40500, 1.10333,      -0.54250,1.00000
 51.48900, 1.10667,      -0.54589,1.00000
 51.57400, 1.11000,      -0.54933,1.00000
 51.65500, 1.11333,      -0.55275,1.00000
 51.74100, 1.11667,      -0.55620,1.00000
