#EXPORTTYPE:                 ,DATA SINGLE                   
#FILE:                       ,UA1-1_1-50Kmin-PtY2O3.ngb-dd9 
#FORMAT:                     ,NETZSCH5                      
#FTYPE:                      ,ANSI                          
#IDENTITY:                   ,UA1-1                         
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DSC                           
#INSTRUMENT:                 ,NETZSCH DSC 404F3             
#PROJECT:                    ,NRL-Ti                        
#DATE/TIME:                  ,7/1/2020 1:25:36 PM (UTC-4)   
#CORR. FILE:                 ,Correction-PtRh+Y2O3-3.ngb-bd9
#TEMPCAL:                    ,TCALZERO.TMX                  
#SENSITIVITY:                ,SENSZERO.EXX                  
#LABORATORY:                 ,Short Lab                     
#OPERATOR:                   ,CH                            
#REMARK:                     ,                              
#SAMPLE:                     ,PtRh+Y2O3                     
#SAMPLE MASS /mg:            ,97.2                          
#MATERIAL:                   ,NA                            
#REFERENCE:                  ,PtRh+Y2O3                     
#REFERENCE MASS /mg:         ,0                             
#TYPE OF CRUCIBLE:           ,DSC/TG pan Pt-Rh              
#SAMPLE CRUCIBLE MASS /mg:   ,427.1                         
#REFERENCE CRUCIBLE MASS /mg:,460.8                         
#PROTECTIVE GAS:             ,ARGON                         
#FLOW RATE /(ml/min):        ,50                            
#PURGE GAS 1:                ,<no gas>                      
#FLOW RATE 1:                ,                              
#PURGE GAS 2:                ,ARGON                         
#FLOW RATE 2 /(ml/min):      ,50                            
#M.RANGE /µV:                ,5000                          
#TAU-R:                      ,---                           
#CORR. CODE:                 ,020                           
#EXO:                        ,+1                            
#RANGE:                      ,20°C/50.0(K/min)/1000°C       
#SEGMENT:                    ,S22/24                        
#SEG. 22:                    ,20°C/50.0(K/min)/1000°C       

##Temp./°C,Time/min,DSC/(uV/mg),Sensit./(uV/mW)
 40.39300,577.82000, 8.337393e-002,1.00000
 40.38500,577.82333, 8.335823e-002,1.00000
 40.38200,577.82667, 8.334253e-002,1.00000
 40.37800,577.83000, 8.330328e-002,1.00000
 40.37200,577.83333, 8.326404e-002,1.00000
 40.36900,577.83667, 8.322479e-002,1.00000
 40.36400,577.84000, 8.320909e-002,1.00000
 40.36000,577.84333, 8.318555e-002,1.00000
 40.35500,577.84667, 8.315415e-002,1.00000
 40.35000,577.85000, 8.314630e-002,1.00000
 40.34600,577.85333, 8.312275e-002,1.00000
 40.33900,577.85667, 8.309136e-002,1.00000
 40.33500,577.86000, 8.307566e-002,1.00000
 40.33100,577.86333, 8.306781e-002,1.00000
 40.32900,577.86667, 8.305211e-002,1.00000
 40.32400,577.87000, 8.305996e-002,1.00000
 40.31800,577.87333, 8.305211e-002,1.00000
 40.31500,577.87667, 8.302856e-002,1.00000
 40.31300,577.88000, 8.299717e-002,1.00000
 40.30800,577.88333, 8.298147e-002,1.00000
 40.30300,577.88667, 8.296577e-002,1.00000
 40.29700,577.89000, 8.294222e-002,1.00000
 40.29400,577.89333, 8.291083e-002,1.00000
 40.29000,577.89667, 8.288728e-002,1.00000
 40.28500,577.90000, 8.287943e-002,1.00000
 40.28100,577.90333, 8.285588e-002,1.00000
 40.27700,577.90667, 8.284018e-002,1.00000
 40.27200,577.91000, 8.284803e-002,1.00000
 40.26800,577.91333, 8.287158e-002,1.00000
 40.26400,577.91667, 8.289513e-002,1.00000
 40.26000,577.92000, 8.284018e-002,1.00000
 40.25700,577.92333, 8.283233e-002,1.00000
 40.25200,577.92667, 8.281664e-002,1.00000
 40.24700,577.93000, 8.279309e-002,1.00000
 40.24400,577.93333, 8.277739e-002,1.00000
 40.24100,577.93667, 8.276169e-002,1.00000
 40.23700,577.94000, 8.275384e-002,1.00000
 40.23000,577.94333, 8.272245e-002,1.00000
 40.22700,577.94667, 8.268320e-002,1.00000
 40.22500,577.95000, 8.266750e-002,1.00000
 40.22000,577.95333, 8.263611e-002,1.00000
 40.21500,577.95667, 8.259686e-002,1.00000
 40.21000,577.96000, 8.256547e-002,1.00000
 40.20600,577.96333, 8.254192e-002,1.00000
 40.20500,577.96667, 8.250267e-002,1.00000
 40.20000,577.97000, 8.246342e-002,1.00000
 40.19800,577.97333, 8.244772e-002,1.00000
 40.19300,577.97667, 8.242417e-002,1.00000
 40.19200,577.98000, 8.242417e-002,1.00000
 40.18800,577.98333, 8.241632e-002,1.00000
 40.18400,577.98667, 8.240847e-002,1.00000
 40.17900,577.99000, 8.226719e-002,1.00000
 40.17500,577.99333, 8.223579e-002,1.00000
 40.17100,577.99667, 8.222794e-002,1.00000
 40.16800,578.00000, 8.222009e-002,1.00000
 40.16300,578.00333, 8.215730e-002,1.00000
 40.16100,578.00667, 8.212590e-002,1.00000
 40.15700,578.01000, 8.207096e-002,1.00000
 40.15400,578.01333, 8.202386e-002,1.00000
 40.15000,578.01667, 8.200817e-002,1.00000
 40.14700,578.02000, 8.199247e-002,1.00000
 40.14200,578.02333, 8.196892e-002,1.00000
 40.14200,578.02667, 8.191398e-002,1.00000
 40.13500,578.03000, 8.185118e-002,1.00000
 40.13400,578.03333, 8.181979e-002,1.00000
 40.12900,578.03667, 8.178054e-002,1.00000
 40.12800,578.04000, 8.172560e-002,1.00000
 40.12400,578.04333, 8.168635e-002,1.00000
 40.12000,578.04667, 8.164710e-002,1.00000
 40.12100,578.05000, 8.160786e-002,1.00000
 40.11600,578.05333, 8.159216e-002,1.00000
 40.11200,578.05667, 8.160001e-002,1.00000
 40.11000,578.06000, 8.155291e-002,1.00000
 40.10700,578.06333, 8.150582e-002,1.00000
 40.10600,578.06667, 8.141163e-002,1.00000
 40.10300,578.07000, 8.134884e-002,1.00000
 40.09800,578.07333, 8.130959e-002,1.00000
 40.09400,578.07667, 8.124680e-002,1.00000
 40.09200,578.08000, 8.117615e-002,1.00000
 40.09200,578.08333, 8.109766e-002,1.00000
 40.08700,578.08667, 8.103487e-002,1.00000
 40.08500,578.09000, 8.097208e-002,1.00000
 40.08200,578.09333, 8.091713e-002,1.00000
 40.08200,578.09667, 8.086219e-002,1.00000
 40.07900,578.10000, 8.081509e-002,1.00000
 40.07800,578.10333, 8.076015e-002,1.00000
 40.07400,578.10667, 8.066596e-002,1.00000
 40.07000,578.11000, 8.058747e-002,1.00000
 40.06900,578.11333, 8.049328e-002,1.00000
 40.06800,578.11667, 8.043048e-002,1.00000
 40.06800,578.12000, 8.036769e-002,1.00000
 40.06400,578.12333, 8.034414e-002,1.00000
 40.06200,578.12667, 8.026565e-002,1.00000
 40.05900,578.13000, 8.015576e-002,1.00000
 40.05900,578.13333, 8.008512e-002,1.00000
 40.05500,578.13667, 7.999878e-002,1.00000
 40.05400,578.14000, 7.990459e-002,1.00000
 40.05400,578.14333, 7.984964e-002,1.00000
 40.05200,578.14667, 7.977116e-002,1.00000
 40.04900,578.15000, 7.963772e-002,1.00000
 40.04700,578.15333, 7.952783e-002,1.00000
 40.04600,578.15667, 7.944149e-002,1.00000
 40.04700,578.16000, 7.937085e-002,1.00000
 40.04600,578.16333, 7.929236e-002,1.00000
 40.04300,578.16667, 7.919032e-002,1.00000
 40.04500,578.17000, 7.908828e-002,1.00000
 40.04200,578.17333, 7.897839e-002,1.00000
 40.03900,578.17667, 7.884496e-002,1.00000
 40.04000,578.18000, 7.875861e-002,1.00000
 40.04000,578.18333, 7.864873e-002,1.00000
 40.04100,578.18667, 7.853099e-002,1.00000
 40.03900,578.19000, 7.842895e-002,1.00000
 40.03700,578.19333, 7.829551e-002,1.00000
 40.04100,578.19667, 7.816992e-002,1.00000
 40.04000,578.20000, 7.806788e-002,1.00000
 40.03900,578.20333, 7.792659e-002,1.00000
 40.04000,578.20667, 7.778531e-002,1.00000
 40.04000,578.21000, 7.760478e-002,1.00000
 40.04200,578.21333, 7.742425e-002,1.00000
 40.03900,578.21667, 7.726726e-002,1.00000
 40.04000,578.22000, 7.715737e-002,1.00000
 40.04000,578.22333, 7.703179e-002,1.00000
 40.03900,578.22667, 7.691405e-002,1.00000
 40.04200,578.23000, 7.676492e-002,1.00000
 40.04100,578.23333, 7.660793e-002,1.00000
 40.04200,578.23667, 7.641955e-002,1.00000
 40.04200,578.24000, 7.627042e-002,1.00000
 40.04000,578.24333, 7.610558e-002,1.00000
 40.04300,578.24667, 7.595645e-002,1.00000
 40.04500,578.25000, 7.581517e-002,1.00000
 40.04600,578.25333, 7.567388e-002,1.00000
 40.04500,578.25667, 7.556399e-002,1.00000
 40.04900,578.26000, 7.535992e-002,1.00000
 40.04900,578.26333, 7.521863e-002,1.00000
 40.05000,578.26667, 7.503810e-002,1.00000
 40.05300,578.27000, 7.485757e-002,1.00000
 40.05200,578.27333, 7.472414e-002,1.00000
 40.05500,578.27667, 7.455930e-002,1.00000
 40.05400,578.28000, 7.435522e-002,1.00000
 40.05800,578.28333, 7.415900e-002,1.00000
 40.06000,578.28667, 7.396277e-002,1.00000
 40.06100,578.29000, 7.372729e-002,1.00000
 40.06300,578.29333, 7.353891e-002,1.00000
 40.06500,578.29667, 7.333483e-002,1.00000
 40.06900,578.30000, 7.312290e-002,1.00000
 40.07000,578.30333, 7.291098e-002,1.00000
 40.07300,578.30667, 7.268335e-002,1.00000
 40.07700,578.31000, 7.248712e-002,1.00000
 40.08000,578.31333, 7.232229e-002,1.00000
 40.08000,578.31667, 7.208681e-002,1.00000
 40.08200,578.32000, 7.184349e-002,1.00000
 40.08600,578.32333, 7.159232e-002,1.00000
 40.09000,578.32667, 7.134114e-002,1.00000
 40.09500,578.33000, 7.108996e-002,1.00000
 40.09600,578.33333, 7.081524e-002,1.00000
 40.09900,578.33667, 7.053267e-002,1.00000
 40.10400,578.34000, 7.031289e-002,1.00000
 40.10800,578.34333, 7.002247e-002,1.00000
 40.10900,578.34667, 6.974775e-002,1.00000
 40.11500,578.35000, 6.949658e-002,1.00000
 40.11700,578.35333, 6.920616e-002,1.00000
 40.12200,578.35667, 6.893929e-002,1.00000
 40.12700,578.36000, 6.860963e-002,1.00000
 40.13100,578.36333, 6.829566e-002,1.00000
 40.13300,578.36667, 6.802094e-002,1.00000
 40.14000,578.37000, 6.774622e-002,1.00000
 40.14200,578.37333, 6.748719e-002,1.00000
 40.14600,578.37667, 6.718893e-002,1.00000
 40.15200,578.38000, 6.690636e-002,1.00000
 40.15900,578.38333, 6.654530e-002,1.00000
 40.16400,578.38667, 6.623133e-002,1.00000
 40.16900,578.39000, 6.592521e-002,1.00000
 40.17600,578.39333, 6.562694e-002,1.00000
 40.17900,578.39667, 6.528158e-002,1.00000
 40.18500,578.40000, 6.492837e-002,1.00000
 40.19200,578.40333, 6.455161e-002,1.00000
 40.19600,578.40667, 6.426119e-002,1.00000
 40.20000,578.41000, 6.398646e-002,1.00000
 40.20600,578.41333, 6.370389e-002,1.00000
 40.21400,578.41667, 6.338993e-002,1.00000
 40.22000,578.42000, 6.300532e-002,1.00000
 40.22700,578.42333, 6.265211e-002,1.00000
 40.23400,578.42667, 6.229889e-002,1.00000
 40.23900,578.43000, 6.189859e-002,1.00000
 40.24600,578.43333, 6.149827e-002,1.00000
 40.25400,578.43667, 6.109797e-002,1.00000
 40.26300,578.44000, 6.072121e-002,1.00000
 40.26600,578.44333, 6.032875e-002,1.00000
 40.27200,578.44667, 5.992844e-002,1.00000
 40.28300,578.45000, 5.952028e-002,1.00000
 40.29100,578.45333, 5.911998e-002,1.00000
 40.29800,578.45667, 5.870397e-002,1.00000
 40.30400,578.46000, 5.830366e-002,1.00000
 40.31100,578.46333, 5.787196e-002,1.00000
 40.32100,578.46667, 5.744025e-002,1.00000
 40.33000,578.47000, 5.713413e-002,1.00000
 40.33800,578.47333, 5.678092e-002,1.00000
 40.34700,578.47667, 5.637277e-002,1.00000
 40.35500,578.48000, 5.592536e-002,1.00000
 40.36500,578.48333, 5.548581e-002,1.00000
 40.37200,578.48667, 5.502271e-002,1.00000
 40.38200,578.49000, 5.454391e-002,1.00000
 40.38900,578.49333, 5.404941e-002,1.00000
 40.40000,578.49667, 5.354706e-002,1.00000
 40.41000,578.50000, 5.306042e-002,1.00000
 40.41900,578.50333, 5.255807e-002,1.00000
 40.42500,578.50667, 5.211851e-002,1.00000
 40.43400,578.51000, 5.166326e-002,1.00000
 40.44700,578.51333, 5.121586e-002,1.00000
 40.45700,578.51667, 5.072136e-002,1.00000
 40.46600,578.52000, 5.020331e-002,1.00000
 40.47800,578.52333, 4.966172e-002,1.00000
 40.49000,578.52667, 4.911228e-002,1.00000
 40.50000,578.53000, 4.856284e-002,1.00000
 40.51100,578.53333, 4.797415e-002,1.00000
 40.52100,578.53667, 4.740901e-002,1.00000
 40.53300,578.54000, 4.686742e-002,1.00000
 40.54400,578.54333, 4.638077e-002,1.00000
 40.55400,578.54667, 4.585487e-002,1.00000
 40.56500,578.55000, 4.532898e-002,1.00000
 40.57500,578.55333, 4.481093e-002,1.00000
 40.58700,578.55667, 4.428504e-002,1.00000
 40.60000,578.56000, 4.379054e-002,1.00000
 40.61400,578.56333, 4.324110e-002,1.00000
 40.62600,578.56667, 4.265241e-002,1.00000
 40.63800,578.57000, 4.199308e-002,1.00000
 40.64900,578.57333, 4.135730e-002,1.00000
 40.66500,578.57667, 4.076861e-002,1.00000
 40.67700,578.58000, 4.015637e-002,1.00000
 40.68900,578.58333, 3.958338e-002,1.00000
 40.70300,578.58667, 3.900255e-002,1.00000
 40.71500,578.59000, 3.842956e-002,1.00000
 40.72700,578.59333, 3.784872e-002,1.00000
 40.74000,578.59667, 3.722863e-002,1.00000
 40.75400,578.60000, 3.660854e-002,1.00000
 40.77000,578.60333, 3.593352e-002,1.00000
 40.78400,578.60667, 3.527419e-002,1.00000
 40.79400,578.61000, 3.463055e-002,1.00000
 40.81400,578.61333, 3.397907e-002,1.00000
 40.82800,578.61667, 3.328835e-002,1.00000
 40.84000,578.62000, 3.260547e-002,1.00000
 40.85600,578.62333, 3.192259e-002,1.00000
 40.87000,578.62667, 3.125541e-002,1.00000
 40.88900,578.63000, 3.057253e-002,1.00000
 40.90100,578.63333, 2.983471e-002,1.00000
 40.91800,578.63667, 2.912044e-002,1.00000
 40.93300,578.64000, 2.841401e-002,1.00000
 40.94600,578.64333, 2.771543e-002,1.00000
 40.96300,578.64667, 2.707965e-002,1.00000
 40.97900,578.65000, 2.638107e-002,1.00000
 40.99600,578.65333, 2.568250e-002,1.00000
 41.01200,578.65667, 2.514875e-002,1.00000
 41.02800,578.66000, 2.441878e-002,1.00000
