#EXPORTTYPE:                 ,DATA SINGLE                                  
#FILE:                       ,A3-1-50Kmin-PtY2O3.ngb-sd9                   
#FORMAT:                     ,NETZSCH5                                     
#FTYPE:                      ,ANSI                                         
#IDENTITY:                   ,A3                                           
#DECIMAL:                    ,POINT                                        
#SEPARATOR:                  ,COMMA                                        
#MTYPE:                      ,DSC                                          
#INSTRUMENT:                 ,NETZSCH DSC 404F3                            
#PROJECT:                    ,Irr.Ti                                       
#DATE/TIME:                  ,2/3/2020 10:45:11 AM (UTC-5)                 
#CORR. FILE:                 ,                                             
#TEMPCAL:                    ,50K.ngb-td9                                  
#SENSITIVITY:                ,50K.ngb-ed9                                  
#LABORATORY:                 ,Short Lab                                    
#OPERATOR:                   ,CH                                           
#REMARK:                     ,Sensitivity calibration error >1000C is >20%!
#SAMPLE:                     ,PtRh+Y2O3                                    
#SAMPLE MASS /mg:            ,90.4                                         
#MATERIAL:                   ,NA                                           
#REFERENCE:                  ,PtRh+Y2O3                                    
#REFERENCE MASS /mg:         ,0                                            
#TYPE OF CRUCIBLE:           ,DSC/TG pan Pt-Rh                             
#SAMPLE CRUCIBLE MASS /mg:   ,427.2                                        
#REFERENCE CRUCIBLE MASS /mg:,437.7                                        
#PROTECTIVE GAS:             ,ARGON                                        
#FLOW RATE /(ml/min):        ,50                                           
#PURGE GAS 1:                ,<no gas>                                     
#FLOW RATE 1:                ,                                             
#PURGE GAS 2:                ,ARGON                                        
#FLOW RATE 2 /(ml/min):      ,50                                           
#M.RANGE /µV:                ,5000                                         
#TAU-R:                      ,---                                          
#CORR. CODE:                 ,000                                          
#EXO:                        ,+1                                           
#RANGE:                      ,20°C/50.0(K/min)/1000°C                      
#SEGMENT:                    ,S10/15                                       
#SEG. 10:                    ,20°C/50.0(K/min)/1000°C                      

##Temp./°C,Time/min,DSC/(uV/mg),Sensit./(uV/mW)
 29.39000,239.60667, 9.941847e-003,0.69724
 29.37100,239.61000, 9.933407e-003,0.69723
 29.38500,239.61333, 9.924968e-003,0.69724
 29.37700,239.61667, 9.933407e-003,0.69723
 29.37600,239.62000, 9.941847e-003,0.69723
 29.36400,239.62333, 9.941847e-003,0.69723
 29.36300,239.62667, 9.933407e-003,0.69723
 29.35700,239.63000, 9.924968e-003,0.69723
 29.36500,239.63333, 9.924968e-003,0.69723
 29.36100,239.63667, 9.933407e-003,0.69723
 29.34800,239.64000, 9.933407e-003,0.69723
 29.33800,239.64333, 9.899649e-003,0.69723
 29.35300,239.64667, 9.891209e-003,0.69723
 29.33800,239.65000, 9.891209e-003,0.69723
 29.33000,239.65333, 9.891209e-003,0.69723
 29.34300,239.65667, 9.891209e-003,0.69723
 29.32100,239.66000, 9.899649e-003,0.69723
 29.32800,239.66333, 9.908089e-003,0.69723
 29.32700,239.66667, 9.908089e-003,0.69723
 29.32500,239.67000, 9.908089e-003,0.69723
 29.32800,239.67333, 9.908089e-003,0.69723
 29.30300,239.67667, 9.908089e-003,0.69723
 29.30700,239.68000, 9.899649e-003,0.69723
 29.30300,239.68333, 9.899649e-003,0.69723
 29.29500,239.68667, 9.899649e-003,0.69723
 29.29700,239.69000, 9.899649e-003,0.69723
 29.28600,239.69333, 9.899649e-003,0.69723
 29.28000,239.69667, 9.899649e-003,0.69723
 29.27300,239.70000, 9.899649e-003,0.69722
 29.28600,239.70333, 9.891209e-003,0.69723
 29.27400,239.70667, 9.891209e-003,0.69722
 29.27200,239.71000, 9.891209e-003,0.69722
 29.27100,239.71333, 9.874330e-003,0.69722
 29.27800,239.71667, 9.865891e-003,0.69723
 29.26000,239.72000, 9.857451e-003,0.69722
 29.25700,239.72333, 9.849012e-003,0.69722
 29.26700,239.72667, 9.849012e-003,0.69722
 29.26300,239.73000, 9.849012e-003,0.69722
 29.24500,239.73333, 9.832132e-003,0.69722
 29.26000,239.73667, 9.823693e-003,0.69722
 29.24400,239.74000, 9.815253e-003,0.69722
 29.24000,239.74333, 9.806814e-003,0.69722
 29.24800,239.74667, 9.806814e-003,0.69722
 29.24200,239.75000, 9.806814e-003,0.69722
 29.24000,239.75333, 9.798374e-003,0.69722
 29.23300,239.75667, 9.781495e-003,0.69722
 29.22500,239.76000, 9.773055e-003,0.69722
 29.22700,239.76333, 9.773055e-003,0.69722
 29.21800,239.76667, 9.764616e-003,0.69722
 29.21500,239.77000, 9.739297e-003,0.69722
 29.21900,239.77333, 9.739297e-003,0.69722
 29.21000,239.77667, 9.747736e-003,0.69722
 29.20700,239.78000, 9.739297e-003,0.69722
 29.20600,239.78333, 9.739297e-003,0.69722
 29.20000,239.78667, 9.730857e-003,0.69722
 29.19500,239.79000, 9.697098e-003,0.69722
 29.19500,239.79333, 9.697098e-003,0.69722
 29.19500,239.79667, 9.688659e-003,0.69722
 29.21300,239.80000, 9.629581e-003,0.69722
 29.18500,239.80333, 9.612702e-003,0.69722
 29.18700,239.80667, 9.587383e-003,0.69722
 29.19000,239.81000, 9.570504e-003,0.69722
 29.17500,239.81333, 9.570504e-003,0.69722
 29.17700,239.81667, 9.570504e-003,0.69722
 29.16000,239.82000, 9.519867e-003,0.69721
 29.16500,239.82333, 9.494548e-003,0.69721
 29.17300,239.82667, 9.460789e-003,0.69722
 29.16100,239.83000, 9.427031e-003,0.69721
 29.16100,239.83333, 9.393273e-003,0.69721
 29.17400,239.83667, 9.359514e-003,0.69722
 29.16100,239.84000, 9.317316e-003,0.69721
 29.14700,239.84333, 9.283558e-003,0.69721
 29.15800,239.84667, 9.258239e-003,0.69721
 29.16700,239.85000, 9.232920e-003,0.69721
 29.15200,239.85333, 9.216041e-003,0.69721
 29.13900,239.85667, 9.224481e-003,0.69721
 29.12800,239.86000, 9.224481e-003,0.69721
 29.15300,239.86333, 9.224481e-003,0.69721
 29.14600,239.86667, 9.207602e-003,0.69721
 29.14600,239.87000, 9.173843e-003,0.69721
 29.13500,239.87333, 9.089447e-003,0.69721
 29.14100,239.87667, 9.005051e-003,0.69721
 29.13000,239.88000, 8.971293e-003,0.69721
 29.12900,239.88333, 8.937535e-003,0.69721
 29.13000,239.88667, 8.895337e-003,0.69721
 29.12300,239.89000, 8.853139e-003,0.69721
 29.10800,239.89333, 8.810941e-003,0.69721
 29.12100,239.89667, 8.777182e-003,0.69721
 29.11100,239.90000, 8.718105e-003,0.69721
 29.11800,239.90333, 8.675907e-003,0.69721
 29.11700,239.90667, 8.633709e-003,0.69721
 29.10200,239.91000, 8.591511e-003,0.69721
 29.11200,239.91333, 8.557753e-003,0.69721
 29.12000,239.91667, 8.515555e-003,0.69721
 29.10900,239.92000, 8.448038e-003,0.69721
 29.10600,239.92333, 8.388961e-003,0.69721
 29.10000,239.92667, 8.338323e-003,0.69721
 29.10300,239.93000, 8.304565e-003,0.69721
 29.09400,239.93333, 8.262367e-003,0.69721
 29.10200,239.93667, 8.211729e-003,0.69721
 29.09700,239.94000, 8.161092e-003,0.69721
 29.09700,239.94333, 8.118894e-003,0.69721
 29.09700,239.94667, 8.059817e-003,0.69721
 29.09400,239.95000, 7.992300e-003,0.69721
 29.08800,239.95333, 7.907904e-003,0.69721
 29.08500,239.95667, 7.815068e-003,0.69721
 29.09000,239.96000, 7.747552e-003,0.69721
 29.09300,239.96333, 7.688474e-003,0.69721
 29.09500,239.96667, 7.637837e-003,0.69721
 29.10400,239.97000, 7.570320e-003,0.69721
 29.08400,239.97333, 7.511242e-003,0.69721
 29.08100,239.97667, 7.443725e-003,0.69721
 29.08100,239.98000, 7.384648e-003,0.69721
 29.09300,239.98333, 7.317131e-003,0.69721
 29.08200,239.98667, 7.249615e-003,0.69721
 29.08700,239.99000, 7.173658e-003,0.69721
 29.08400,239.99333, 7.089262e-003,0.69721
 29.09100,239.99667, 6.996427e-003,0.69721
 29.08800,240.00000, 6.920470e-003,0.69721
 29.09900,240.00333, 6.844514e-003,0.69721
 29.09700,240.00667, 6.760118e-003,0.69721
 29.08800,240.01000, 6.684162e-003,0.69721
 29.10000,240.01333, 6.608205e-003,0.69721
 29.09100,240.01667, 6.532249e-003,0.69721
 29.08100,240.02000, 6.456293e-003,0.69721
 29.08400,240.02333, 6.363457e-003,0.69721
 29.08300,240.02667, 6.279061e-003,0.69721
 29.09700,240.03000, 6.194665e-003,0.69721
 29.09100,240.03333, 6.110269e-003,0.69721
 29.10200,240.03667, 6.017434e-003,0.69721
 29.09400,240.04000, 5.899279e-003,0.69721
 29.08900,240.04333, 5.814883e-003,0.69721
 29.09400,240.04667, 5.713608e-003,0.69721
