#EXPORTTYPE:                 ,DATA SINGLE                   
#FILE:                       ,Correction-PtRh+Y2O3-4.ngb-bd9
#FORMAT:                     ,NETZSCH5                      
#FTYPE:                      ,ANSI                          
#IDENTITY:                   ,Correction-S-4                
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DSC                           
#INSTRUMENT:                 ,NETZSCH DSC 404F3             
#PROJECT:                    ,NRL-Ti                        
#DATE/TIME:                  ,9/16/2020 5:34:48 PM (UTC-4)  
#CORR. FILE:                 ,                              
#TEMPCAL:                    ,TCALZERO.TMX                  
#SENSITIVITY:                ,SENSZERO.EXX                  
#LABORATORY:                 ,Short Lab                     
#OPERATOR:                   ,CH                            
#REMARK:                     ,                              
#SAMPLE:                     ,PtRh+Y2O3                     
#SAMPLE MASS /mg:            ,0                             
#MATERIAL:                   ,NA                            
#REFERENCE:                  ,PtRh+Y2O3                     
#REFERENCE MASS /mg:         ,0                             
#TYPE OF CRUCIBLE:           ,DSC/TG pan Pt-Rh              
#SAMPLE CRUCIBLE MASS /mg:   ,427.2                         
#REFERENCE CRUCIBLE MASS /mg:,460.6                         
#PROTECTIVE GAS:             ,ARGON                         
#FLOW RATE /(ml/min):        ,50                            
#PURGE GAS 1:                ,<no gas>                      
#FLOW RATE 1:                ,                              
#PURGE GAS 2:                ,ARGON                         
#FLOW RATE 2 /(ml/min):      ,50                            
#M.RANGE /µV:                ,5000                          
#TAU-R:                      ,---                           
#CORR. CODE:                 ,000                           
#EXO:                        ,+1                            
#RANGE:                      ,20°C/50.0(K/min)/1000°C       
#SEGMENT:                    ,S13/24                        
#SEG. 13:                    ,20°C/50.0(K/min)/1000°C       

##Temp./°C,Time/min,DSC/uV,Sensit./(uV/mW)
 34.06400,282.20917, 2.288819e-003,1.00000
 34.07000,282.21250, 2.288819e-003,1.00000
 34.07300,282.21583, 2.288819e-003,1.00000
 34.06700,282.21917, 2.288819e-003,1.00000
 34.06300,282.22250, 3.051759e-003,1.00000
 34.06100,282.22583, 3.051759e-003,1.00000
 34.05800,282.22917, 2.288819e-003,1.00000
 34.05800,282.23250, 2.288819e-003,1.00000
 34.06400,282.23583, 2.288819e-003,1.00000
 34.04600,282.23917, 3.051759e-003,1.00000
 34.03800,282.24250, 3.051759e-003,1.00000
 34.04500,282.24583, 3.814698e-003,1.00000
 34.05000,282.24917, 3.814698e-003,1.00000
 34.04600,282.25250, 3.051759e-003,1.00000
 34.03100,282.25583, 3.051759e-003,1.00000
 34.03700,282.25917, 2.288819e-003,1.00000
 34.02100,282.26250, 1.525879e-003,1.00000
 34.01000,282.26583, 7.629397e-004,1.00000
 34.01300,282.26917,-0.000000e+000,1.00000
 34.00600,282.27250,-0.000000e+000,1.00000
 34.02200,282.27583,-0.000000e+000,1.00000
 34.00900,282.27917, 7.629397e-004,1.00000
 33.99400,282.28250, 1.525879e-003,1.00000
 33.99600,282.28583, 1.525879e-003,1.00000
 33.99900,282.28917, 1.525879e-003,1.00000
 33.99700,282.29250, 7.629397e-004,1.00000
 33.98900,282.29583,-0.000000e+000,1.00000
 33.96900,282.29917,-0.000000e+000,1.00000
 33.98100,282.30250,-0.000000e+000,1.00000
 33.98100,282.30583,-0.000000e+000,1.00000
 33.97400,282.30917,-0.000000e+000,1.00000
 33.97100,282.31250,-0.000000e+000,1.00000
 33.97400,282.31583,-0.000000e+000,1.00000
 33.97400,282.31917,-0.000000e+000,1.00000
 33.96600,282.32250,-0.000000e+000,1.00000
 33.95700,282.32583,-0.000000e+000,1.00000
 33.95200,282.32917,-7.629397e-004,1.00000
 33.94300,282.33250,-7.629397e-004,1.00000
 33.94700,282.33583,-7.629397e-004,1.00000
 33.94300,282.33917,-7.629397e-004,1.00000
 33.95600,282.34250,-0.000000e+000,1.00000
 33.93700,282.34583, 7.629397e-004,1.00000
 33.93200,282.34917,-0.000000e+000,1.00000
 33.93900,282.35250,-3.051759e-003,1.00000
 33.93400,282.35583,-6.103517e-003,1.00000
 33.93500,282.35917,-7.629397e-003,1.00000
 33.92600,282.36250,-1.068116e-002,1.00000
 33.91900,282.36583,-1.144410e-002,1.00000
 33.91500,282.36917,-1.144410e-002,1.00000
 33.90400,282.37250,-1.068116e-002,1.00000
 33.92200,282.37583,-9.918216e-003,1.00000
 33.90700,282.37917,-9.918216e-003,1.00000
 33.89500,282.38250,-9.155276e-003,1.00000
 33.89000,282.38583,-9.918216e-003,1.00000
 33.88800,282.38917,-1.296997e-002,1.00000
 33.90100,282.39250,-1.449585e-002,1.00000
 33.88400,282.39583,-1.678467e-002,1.00000
 33.88800,282.39917,-2.059937e-002,1.00000
 33.89000,282.40250,-2.365113e-002,1.00000
 33.87300,282.40583,-2.517701e-002,1.00000
 33.87900,282.40917,-2.670289e-002,1.00000
 33.87700,282.41250,-2.593995e-002,1.00000
 33.86200,282.41583,-2.746583e-002,1.00000
 33.86800,282.41917,-2.670289e-002,1.00000
 33.86300,282.42250,-2.975465e-002,1.00000
 33.87100,282.42583,-3.204347e-002,1.00000
 33.86400,282.42917,-3.433229e-002,1.00000
 33.86700,282.43250,-3.662110e-002,1.00000
 33.85700,282.43583,-4.348756e-002,1.00000
 33.87900,282.43917,-4.501344e-002,1.00000
 33.85900,282.44250,-4.577638e-002,1.00000
 33.85600,282.44583,-4.730226e-002,1.00000
 33.86500,282.44917,-4.730226e-002,1.00000
 33.85600,282.45250,-4.959108e-002,1.00000
 33.85000,282.45583,-5.264284e-002,1.00000
 33.85900,282.45917,-5.569460e-002,1.00000
 33.85900,282.46250,-5.798342e-002,1.00000
 33.85000,282.46583,-6.179811e-002,1.00000
 33.86100,282.46917,-6.408694e-002,1.00000
 33.83000,282.47250,-6.790163e-002,1.00000
 33.83100,282.47583,-7.095339e-002,1.00000
 33.84000,282.47917,-7.476809e-002,1.00000
 33.82900,282.48250,-7.781985e-002,1.00000
 33.82900,282.48583,-8.010866e-002,1.00000
 33.84600,282.48917,-8.239748e-002,1.00000
 33.81500,282.49250,-8.544925e-002,1.00000
 33.81300,282.49583,-9.155276e-002,1.00000
 33.82600,282.49917,-9.841922e-002,1.00000
 33.83400,282.50250,      -0.10376,1.00000
 33.83700,282.50583,      -0.10834,1.00000
 33.82000,282.50917,      -0.11215,1.00000
 33.82800,282.51250,      -0.11520,1.00000
 33.82700,282.51583,      -0.11749,1.00000
 33.81800,282.51917,      -0.12054,1.00000
 33.81600,282.52250,      -0.12283,1.00000
 33.81500,282.52583,      -0.12589,1.00000
 33.81900,282.52917,      -0.13046,1.00000
 33.82400,282.53250,      -0.13504,1.00000
 33.81200,282.53583,      -0.14038,1.00000
 33.80700,282.53917,      -0.14420,1.00000
 33.80300,282.54250,      -0.15030,1.00000
 33.79800,282.54583,      -0.15793,1.00000
 33.83700,282.54917,      -0.16327,1.00000
 33.82500,282.55250,      -0.16861,1.00000
 33.82000,282.55583,      -0.17395,1.00000
 33.82500,282.55917,      -0.18005,1.00000
 33.82900,282.56250,      -0.18616,1.00000
 33.82300,282.56583,      -0.19226,1.00000
 33.82800,282.56917,      -0.19760,1.00000
 33.81700,282.57250,      -0.20370,1.00000
 33.81100,282.57583,      -0.20981,1.00000
 33.82200,282.57917,      -0.21667,1.00000
 33.82300,282.58250,      -0.22659,1.00000
 33.81000,282.58583,      -0.23346,1.00000
 33.81000,282.58917,      -0.24033,1.00000
 33.82000,282.59250,      -0.24643,1.00000
 33.81900,282.59583,      -0.25177,1.00000
 33.81300,282.59917,      -0.25787,1.00000
 33.80700,282.60250,      -0.26474,1.00000
 33.82200,282.60583,      -0.27008,1.00000
 33.81700,282.60917,      -0.27695,1.00000
 33.81000,282.61250,      -0.28458,1.00000
 33.80200,282.61583,      -0.29144,1.00000
 33.82900,282.61917,      -0.29755,1.00000
 33.83900,282.62250,      -0.30518,1.00000
 33.82300,282.62583,      -0.31357,1.00000
 33.83400,282.62917,      -0.32196,1.00000
 33.82600,282.63250,      -0.32806,1.00000
 33.81600,282.63583,      -0.33493,1.00000
 33.83400,282.63917,      -0.34180,1.00000
 33.83400,282.64250,      -0.35400,1.00000
 33.83200,282.64583,      -0.36469,1.00000
 33.82300,282.64917,      -0.37537,1.00000
 33.83500,282.65250,      -0.38528,1.00000
 33.83000,282.65583,      -0.39444,1.00000
 33.84900,282.65917,      -0.40283,1.00000
 33.83700,282.66250,      -0.41199,1.00000
 33.84000,282.66583,      -0.41962,1.00000
 33.84000,282.66917,      -0.42877,1.00000
 33.83600,282.67250,      -0.43716,1.00000
 33.84600,282.67583,      -0.44556,1.00000
 33.85700,282.67917,      -0.45471,1.00000
 33.84800,282.68250,      -0.46463,1.00000
 33.84200,282.68583,      -0.47455,1.00000
 33.86100,282.68917,      -0.48370,1.00000
 33.85500,282.69250,      -0.49362,1.00000
 33.85700,282.69583,      -0.50430,1.00000
 33.84900,282.69917,      -0.51575,1.00000
 33.87700,282.70250,      -0.52643,1.00000
 33.87300,282.70583,      -0.53940,1.00000
 33.87300,282.70917,      -0.55008,1.00000
 33.88500,282.71250,      -0.56152,1.00000
 33.87000,282.71583,      -0.57297,1.00000
 33.88800,282.71917,      -0.58517,1.00000
 33.87700,282.72250,      -0.59738,1.00000
 33.88300,282.72583,      -0.61035,1.00000
 33.87900,282.72917,      -0.62256,1.00000
 33.88400,282.73250,      -0.63477,1.00000
 33.89000,282.73583,      -0.64774,1.00000
 33.89900,282.73917,      -0.65994,1.00000
 33.90300,282.74250,      -0.67215,1.00000
 33.90700,282.74583,      -0.68588,1.00000
 33.90800,282.74917,      -0.69962,1.00000
 33.91200,282.75250,      -0.71335,1.00000
 33.91400,282.75583,      -0.72708,1.00000
 33.93000,282.75917,      -0.74005,1.00000
 33.92300,282.76250,      -0.75378,1.00000
 33.93000,282.76583,      -0.76675,1.00000
 33.92700,282.76917,      -0.78049,1.00000
 33.94200,282.77250,      -0.79575,1.00000
 33.94200,282.77583,      -0.80948,1.00000
 33.94400,282.77917,      -0.82169,1.00000
 33.95600,282.78250,      -0.83618,1.00000
 33.95700,282.78583,      -0.84991,1.00000
 33.96500,282.78917,      -0.86441,1.00000
 33.97600,282.79250,      -0.88120,1.00000
 33.97700,282.79583,      -0.89569,1.00000
 33.96000,282.79917,      -0.91171,1.00000
 33.98000,282.80250,      -0.92773,1.00000
 33.98900,282.80583,      -0.94452,1.00000
 33.99100,282.80917,      -0.95978,1.00000
 33.99900,282.81250,      -0.97504,1.00000
 33.99900,282.81583,      -0.99030,1.00000
 34.01400,282.81917,      -1.00555,1.00000
 34.01600,282.82250,      -1.02234,1.00000
 34.02400,282.82583,      -1.03836,1.00000
 34.02200,282.82917,      -1.05667,1.00000
 34.03100,282.83250,      -1.07422,1.00000
 34.04400,282.83583,      -1.09177,1.00000
 34.05000,282.83917,      -1.10931,1.00000
 34.06500,282.84250,      -1.12686,1.00000
 34.06500,282.84583,      -1.14441,1.00000
 34.06900,282.84917,      -1.16196,1.00000
 34.09600,282.85250,      -1.18103,1.00000
 34.09900,282.85583,      -1.20316,1.00000
 34.10800,282.85917,      -1.22147,1.00000
 34.11500,282.86250,      -1.23901,1.00000
 34.10700,282.86583,      -1.25580,1.00000
 34.13100,282.86917,      -1.27487,1.00000
 34.11600,282.87250,      -1.29318,1.00000
 34.13200,282.87583,      -1.31073,1.00000
 34.13000,282.87917,      -1.32980,1.00000
 34.15400,282.88250,      -1.34964,1.00000
 34.16200,282.88583,      -1.36948,1.00000
 34.15300,282.88917,      -1.38855,1.00000
 34.16800,282.89250,      -1.40839,1.00000
 34.19100,282.89583,      -1.42746,1.00000
 34.19700,282.89917,      -1.44730,1.00000
 34.20700,282.90250,      -1.46484,1.00000
 34.21000,282.90583,      -1.48392,1.00000
 34.21900,282.90917,      -1.50528,1.00000
 34.22700,282.91250,      -1.52969,1.00000
 34.25000,282.91583,      -1.55258,1.00000
 34.25500,282.91917,      -1.57547,1.00000
 34.26100,282.92250,      -1.59836,1.00000
 34.27400,282.92583,      -1.62048,1.00000
 34.29600,282.92917,      -1.64032,1.00000
 34.29500,282.93250,      -1.65939,1.00000
 34.29800,282.93583,      -1.67847,1.00000
 34.31800,282.93917,      -1.69830,1.00000
 34.32700,282.94250,      -1.72501,1.00000
 34.32800,282.94583,      -1.75171,1.00000
 34.33700,282.94917,      -1.77231,1.00000
 34.34800,282.95250,      -1.79520,1.00000
 34.37400,282.95583,      -1.81885,1.00000
 34.37900,282.95917,      -1.84250,1.00000
 34.38000,282.96250,      -1.86768,1.00000
 34.39000,282.96583,      -1.89056,1.00000
 34.41000,282.96917,      -1.91422,1.00000
 34.43100,282.97250,      -1.93710,1.00000
 34.42200,282.97583,      -1.96228,1.00000
 34.44200,282.97917,      -1.98746,1.00000
 34.45700,282.98250,      -2.01035,1.00000
 34.46700,282.98583,      -2.03476,1.00000
 34.48000,282.98917,      -2.05841,1.00000
 34.50100,282.99250,      -2.08283,1.00000
 34.50700,282.99583,      -2.10800,1.00000
 34.51000,282.99917,      -2.13394,1.00000
 34.53300,283.00250,      -2.15912,1.00000
 34.53800,283.00583,      -2.18506,1.00000
 34.55100,283.00917,      -2.21100,1.00000
 34.57900,283.01250,      -2.23694,1.00000
 34.58100,283.01583,      -2.26288,1.00000
 34.60700,283.01917,      -2.29111,1.00000
 34.60700,283.02250,      -2.31934,1.00000
 34.62100,283.02583,      -2.34528,1.00000
 34.63400,283.02917,      -2.37045,1.00000
 34.65800,283.03250,      -2.39716,1.00000
 34.67100,283.03583,      -2.42539,1.00000
 34.68800,283.03917,      -2.45514,1.00000
 34.68400,283.04250,      -2.48337,1.00000
 34.71100,283.04583,      -2.51007,1.00000
 34.73000,283.04917,      -2.53677,1.00000
 34.74600,283.05250,      -2.56424,1.00000
 34.76200,283.05583,      -2.59399,1.00000
 34.77400,283.05917,      -2.62222,1.00000
 34.79500,283.06250,      -2.65045,1.00000
 34.81000,283.06583,      -2.67868,1.00000
 34.81700,283.06917,      -2.70691,1.00000
 34.83200,283.07250,      -2.73514,1.00000
 34.86400,283.07583,      -2.76413,1.00000
 34.85400,283.07917,      -2.79312,1.00000
 34.87900,283.08250,      -2.82288,1.00000
 34.90200,283.08583,      -2.85568,1.00000
 34.91500,283.08917,      -2.88620,1.00000
 34.92600,283.09250,      -2.91672,1.00000
 34.96000,283.09583,      -2.94800,1.00000
 34.97000,283.09917,      -2.97852,1.00000
 34.96900,283.10250,      -3.00903,1.00000
 35.00000,283.10583,      -3.03803,1.00000
 35.01400,283.10917,      -3.06778,1.00000
 35.03100,283.11250,      -3.09830,1.00000
