#EXPORTTYPE:                 ,DATA SINGLE                                  
#FILE:                       ,Correction-PtRh+Y2O3-2.ngb-bd9               
#FORMAT:                     ,NETZSCH5                                     
#FTYPE:                      ,ANSI                                         
#IDENTITY:                   ,Correction-P-2                               
#DECIMAL:                    ,POINT                                        
#SEPARATOR:                  ,COMMA                                        
#MTYPE:                      ,DSC                                          
#INSTRUMENT:                 ,NETZSCH DSC 404F3                            
#PROJECT:                    ,NRL-Ti                                       
#DATE/TIME:                  ,9/11/2020 8:15:24 AM (UTC-4)                 
#CORR. FILE:                 ,                                             
#TEMPCAL:                    ,TCALZERO.TMX                                 
#SENSITIVITY:                ,SENSZERO.EXX                                 
#LABORATORY:                 ,Short Lab                                    
#OPERATOR:                   ,CH                                           
#REMARK:                     ,Sensitivity calibration error >1000C is >20%!
#SAMPLE:                     ,PtRh+Y2O3                                    
#SAMPLE MASS /mg:            ,0                                            
#MATERIAL:                   ,NA                                           
#REFERENCE:                  ,PtRh+Y2O3                                    
#REFERENCE MASS /mg:         ,0                                            
#TYPE OF CRUCIBLE:           ,DSC/TG pan Pt-Rh                             
#SAMPLE CRUCIBLE MASS /mg:   ,426.7                                        
#REFERENCE CRUCIBLE MASS /mg:,460.6                                        
#PROTECTIVE GAS:             ,ARGON                                        
#FLOW RATE /(ml/min):        ,50                                           
#PURGE GAS 1:                ,<no gas>                                     
#FLOW RATE 1:                ,                                             
#PURGE GAS 2:                ,ARGON                                        
#FLOW RATE 2 /(ml/min):      ,50                                           
#M.RANGE /µV:                ,5000                                         
#TAU-R:                      ,---                                          
#CORR. CODE:                 ,000                                          
#EXO:                        ,+1                                           
#RANGE:                      ,20°C/50.0(K/min)/600°C                       
#SEGMENT:                    ,S10/24                                       
#SEG. 10:                    ,20°C/50.0(K/min)/600°C                       

##Temp./°C,Time/min,DSC/uV,Sensit./(uV/mW)
 33.75400,211.61083,  -0.13657,1.00000
 33.74800,211.61417,  -0.13733,1.00000
 33.76600,211.61750,  -0.13580,1.00000
 33.74900,211.62083,  -0.13428,1.00000
 33.74100,211.62417,  -0.13580,1.00000
 33.73200,211.62750,  -0.13657,1.00000
 33.73000,211.63083,  -0.13580,1.00000
 33.73500,211.63417,  -0.13657,1.00000
 33.73700,211.63750,  -0.13657,1.00000
 33.71800,211.64083,  -0.13657,1.00000
 33.73200,211.64417,  -0.13504,1.00000
 33.72100,211.64750,  -0.13428,1.00000
 33.71400,211.65083,  -0.13123,1.00000
 33.71900,211.65417,  -0.13428,1.00000
 33.71900,211.65750,  -0.13504,1.00000
 33.70900,211.66083,  -0.13351,1.00000
 33.70300,211.66417,  -0.13046,1.00000
 33.70000,211.66750,  -0.12817,1.00000
 33.68600,211.67083,  -0.13351,1.00000
 33.69700,211.67417,  -0.13657,1.00000
 33.68200,211.67750,  -0.13428,1.00000
 33.69700,211.68083,  -0.13199,1.00000
 33.69000,211.68417,  -0.13199,1.00000
 33.66800,211.68750,  -0.13428,1.00000
 33.66800,211.69083,  -0.13428,1.00000
 33.66200,211.69417,  -0.13351,1.00000
 33.66400,211.69750,  -0.13428,1.00000
 33.67600,211.70083,  -0.13733,1.00000
 33.67700,211.70417,  -0.13428,1.00000
 33.66100,211.70750,  -0.13504,1.00000
 33.66200,211.71083,  -0.13657,1.00000
 33.65400,211.71417,  -0.14114,1.00000
 33.67200,211.71750,  -0.13580,1.00000
 33.64200,211.72083,  -0.13351,1.00000
 33.63700,211.72417,  -0.13428,1.00000
 33.65900,211.72750,  -0.13657,1.00000
 33.64000,211.73083,  -0.13733,1.00000
 33.62800,211.73417,  -0.13809,1.00000
 33.63700,211.73750,  -0.13962,1.00000
 33.62500,211.74083,  -0.13886,1.00000
 33.62800,211.74417,  -0.13504,1.00000
 33.62800,211.74750,  -0.13733,1.00000
 33.62000,211.75083,  -0.13428,1.00000
 33.61100,211.75417,  -0.13809,1.00000
 33.61600,211.75750,  -0.14267,1.00000
 33.61000,211.76083,  -0.14420,1.00000
 33.60100,211.76417,  -0.14191,1.00000
 33.60400,211.76750,  -0.14420,1.00000
 33.60200,211.77083,  -0.14343,1.00000
 33.59400,211.77417,  -0.14343,1.00000
 33.59600,211.77750,  -0.14420,1.00000
 33.60900,211.78083,  -0.14725,1.00000
 33.58700,211.78417,  -0.15106,1.00000
 33.58700,211.78750,  -0.15030,1.00000
 33.58900,211.79083,  -0.14648,1.00000
 33.58400,211.79417,  -0.14648,1.00000
 33.57800,211.79750,  -0.14801,1.00000
 33.56800,211.80083,  -0.15030,1.00000
 33.58300,211.80417,  -0.15106,1.00000
 33.57400,211.80750,  -0.15640,1.00000
 33.56500,211.81083,  -0.15945,1.00000
 33.57500,211.81417,  -0.15717,1.00000
 33.56000,211.81750,  -0.16022,1.00000
 33.55600,211.82083,  -0.16251,1.00000
 33.56000,211.82417,  -0.16556,1.00000
 33.56900,211.82750,  -0.16937,1.00000
 33.55000,211.83083,  -0.16861,1.00000
 33.54500,211.83417,  -0.16556,1.00000
 33.55600,211.83750,  -0.17319,1.00000
 33.54200,211.84083,  -0.17776,1.00000
 33.53900,211.84417,  -0.18387,1.00000
 33.53900,211.84750,  -0.18768,1.00000
 33.54800,211.85083,  -0.18845,1.00000
 33.53600,211.85417,  -0.19302,1.00000
 33.53600,211.85750,  -0.19608,1.00000
 33.53500,211.86083,  -0.19608,1.00000
 33.53300,211.86417,  -0.19913,1.00000
 33.53500,211.86750,  -0.20065,1.00000
 33.51800,211.87083,  -0.20065,1.00000
 33.53800,211.87417,  -0.19989,1.00000
 33.51300,211.87750,  -0.20218,1.00000
 33.52100,211.88083,  -0.20676,1.00000
 33.50900,211.88417,  -0.20828,1.00000
 33.50900,211.88750,  -0.21515,1.00000
 33.51400,211.89083,  -0.21820,1.00000
 33.51100,211.89417,  -0.22507,1.00000
 33.50000,211.89750,  -0.22888,1.00000
 33.50000,211.90083,  -0.23270,1.00000
 33.50200,211.90417,  -0.23575,1.00000
 33.50900,211.90750,  -0.24033,1.00000
 33.50500,211.91083,  -0.24490,1.00000
 33.50900,211.91417,  -0.24796,1.00000
 33.50400,211.91750,  -0.25253,1.00000
 33.49100,211.92083,  -0.25558,1.00000
 33.50000,211.92417,  -0.26169,1.00000
 33.50000,211.92750,  -0.26855,1.00000
 33.49500,211.93083,  -0.27237,1.00000
 33.49400,211.93417,  -0.27771,1.00000
 33.50000,211.93750,  -0.28152,1.00000
 33.48800,211.94083,  -0.28763,1.00000
 33.49800,211.94417,  -0.29449,1.00000
 33.50000,211.94750,  -0.29907,1.00000
 33.50000,211.95083,  -0.30212,1.00000
 33.49100,211.95417,  -0.31052,1.00000
 33.49500,211.95750,  -0.31509,1.00000
 33.50000,211.96083,  -0.31967,1.00000
 33.48300,211.96417,  -0.32349,1.00000
 33.49300,211.96750,  -0.32578,1.00000
 33.49500,211.97083,  -0.32959,1.00000
 33.49600,211.97417,  -0.33340,1.00000
 33.49000,211.97750,  -0.34256,1.00000
 33.48300,211.98083,  -0.35172,1.00000
 33.48300,211.98417,  -0.35858,1.00000
 33.49200,211.98750,  -0.36850,1.00000
 33.48900,211.99083,  -0.37689,1.00000
 33.48300,211.99417,  -0.37994,1.00000
 33.48900,211.99750,  -0.38223,1.00000
 33.50700,212.00083,  -0.39063,1.00000
 33.49800,212.00417,  -0.40283,1.00000
 33.49600,212.00750,  -0.41199,1.00000
 33.50200,212.01083,  -0.41885,1.00000
 33.50400,212.01417,  -0.42419,1.00000
 33.49300,212.01750,  -0.43182,1.00000
 33.48600,212.02083,  -0.43869,1.00000
 33.49300,212.02417,  -0.44403,1.00000
 33.49800,212.02750,  -0.45548,1.00000
 33.49500,212.03083,  -0.46387,1.00000
 33.50400,212.03417,  -0.47302,1.00000
 33.49300,212.03750,  -0.48141,1.00000
 33.51100,212.04083,  -0.48752,1.00000
 33.49600,212.04417,  -0.49362,1.00000
 33.51300,212.04750,  -0.50354,1.00000
 33.50300,212.05083,  -0.51041,1.00000
 33.50600,212.05417,  -0.52414,1.00000
 33.51000,212.05750,  -0.52872,1.00000
 33.50000,212.06083,  -0.53864,1.00000
 33.50800,212.06417,  -0.54550,1.00000
 33.51600,212.06750,  -0.55695,1.00000
 33.50100,212.07083,  -0.57068,1.00000
 33.52600,212.07417,  -0.58060,1.00000
 33.51900,212.07750,  -0.59052,1.00000
 33.52500,212.08083,  -0.60654,1.00000
 33.52900,212.08417,  -0.61264,1.00000
 33.52800,212.08750,  -0.62180,1.00000
 33.53100,212.09083,  -0.63477,1.00000
 33.54000,212.09417,  -0.64545,1.00000
 33.53700,212.09750,  -0.65460,1.00000
 33.54100,212.10083,  -0.66605,1.00000
 33.53900,212.10417,  -0.67596,1.00000
 33.55000,212.10750,  -0.68817,1.00000
 33.54700,212.11083,  -0.70038,1.00000
 33.55600,212.11417,  -0.71106,1.00000
 33.54700,212.11750,  -0.72327,1.00000
 33.56200,212.12083,  -0.73776,1.00000
 33.55300,212.12417,  -0.74997,1.00000
 33.55300,212.12750,  -0.75989,1.00000
 33.56900,212.13083,  -0.77591,1.00000
 33.57300,212.13417,  -0.78812,1.00000
 33.57800,212.13750,  -0.80109,1.00000
 33.55800,212.14083,  -0.81482,1.00000
 33.57500,212.14417,  -0.82626,1.00000
 33.57900,212.14750,  -0.84076,1.00000
 33.58300,212.15083,  -0.85220,1.00000
 33.59200,212.15417,  -0.86212,1.00000
 33.58800,212.15750,  -0.87509,1.00000
 33.59800,212.16083,  -0.89035,1.00000
 33.61400,212.16417,  -0.90408,1.00000
 33.61900,212.16750,  -0.92163,1.00000
 33.61000,212.17083,  -0.93536,1.00000
 33.62300,212.17417,  -0.94986,1.00000
 33.62200,212.17750,  -0.96664,1.00000
 33.62900,212.18083,  -0.97809,1.00000
 33.63500,212.18417,  -0.99182,1.00000
 33.65600,212.18750,  -1.00784,1.00000
 33.65300,212.19083,  -1.02615,1.00000
 33.65300,212.19417,  -1.03836,1.00000
 33.65100,212.19750,  -1.04904,1.00000
 33.66900,212.20083,  -1.06201,1.00000
 33.67500,212.20417,  -1.07880,1.00000
 33.67600,212.20750,  -1.09711,1.00000
 33.68100,212.21083,  -1.11465,1.00000
 33.68600,212.21417,  -1.13449,1.00000
 33.70000,212.21750,  -1.15128,1.00000
 33.70000,212.22083,  -1.16577,1.00000
 33.71100,212.22417,  -1.18179,1.00000
 33.70500,212.22750,  -1.20163,1.00000
 33.70800,212.23083,  -1.22070,1.00000
 33.72600,212.23417,  -1.23901,1.00000
 33.74300,212.23750,  -1.25275,1.00000
 33.73000,212.24083,  -1.27029,1.00000
 33.73500,212.24417,  -1.28632,1.00000
 33.74800,212.24750,  -1.30539,1.00000
 33.76600,212.25083,  -1.32523,1.00000
 33.76600,212.25417,  -1.34125,1.00000
 33.76600,212.25750,  -1.36032,1.00000
 33.77600,212.26083,  -1.38321,1.00000
 33.79300,212.26417,  -1.40228,1.00000
 33.79600,212.26750,  -1.41754,1.00000
 33.80000,212.27083,  -1.44043,1.00000
 33.82400,212.27417,  -1.45874,1.00000
 33.80900,212.27750,  -1.47553,1.00000
 33.82800,212.28083,  -1.49460,1.00000
 33.83500,212.28417,  -1.51596,1.00000
 33.84100,212.28750,  -1.53503,1.00000
 33.86300,212.29083,  -1.55411,1.00000
 33.86600,212.29417,  -1.57929,1.00000
 33.86800,212.29750,  -1.59836,1.00000
 33.88000,212.30083,  -1.61972,1.00000
 33.88200,212.30417,  -1.64185,1.00000
 33.90900,212.30750,  -1.66168,1.00000
 33.90000,212.31083,  -1.68457,1.00000
 33.93700,212.31417,  -1.70441,1.00000
 33.94900,212.31750,  -1.72501,1.00000
 33.94300,212.32083,  -1.75171,1.00000
 33.94600,212.32417,  -1.77307,1.00000
 33.96100,212.32750,  -1.79443,1.00000
 33.97000,212.33083,  -1.81503,1.00000
 33.97700,212.33417,  -1.83716,1.00000
 33.99000,212.33750,  -1.85852,1.00000
 33.98400,212.34083,  -1.88141,1.00000
 34.00300,212.34417,  -1.90964,1.00000
 34.00900,212.34750,  -1.93405,1.00000
 34.02100,212.35083,  -1.95236,1.00000
 34.03700,212.35417,  -1.97601,1.00000
 34.04300,212.35750,  -2.00195,1.00000
 34.06800,212.36083,  -2.02637,1.00000
 34.07100,212.36417,  -2.04697,1.00000
 34.08100,212.36750,  -2.06986,1.00000
 34.09900,212.37083,  -2.09656,1.00000
 34.10500,212.37417,  -2.12402,1.00000
 34.13000,212.37750,  -2.14615,1.00000
 34.12500,212.38083,  -2.17056,1.00000
 34.15100,212.38417,  -2.19574,1.00000
 34.16000,212.38750,  -2.21787,1.00000
 34.16600,212.39083,  -2.24304,1.00000
 34.18800,212.39417,  -2.27280,1.00000
 34.19200,212.39750,  -2.30255,1.00000
 34.20800,212.40083,  -2.32468,1.00000
 34.22300,212.40417,  -2.35138,1.00000
 34.25000,212.40750,  -2.37732,1.00000
 34.24100,212.41083,  -2.40479,1.00000
 34.26100,212.41417,  -2.42996,1.00000
 34.27300,212.41750,  -2.46124,1.00000
 34.27700,212.42083,  -2.48566,1.00000
 34.29200,212.42417,  -2.51312,1.00000
 34.31100,212.42750,  -2.53830,1.00000
 34.32700,212.43083,  -2.56729,1.00000
 34.32700,212.43417,  -2.59171,1.00000
 34.35200,212.43750,  -2.62070,1.00000
 34.38000,212.44083,  -2.65045,1.00000
 34.38600,212.44417,  -2.67944,1.00000
 34.39400,212.44750,  -2.70462,1.00000
 34.41900,212.45083,  -2.73361,1.00000
 34.44700,212.45417,  -2.76413,1.00000
 34.44200,212.45750,  -2.79236,1.00000
 34.45100,212.46083,  -2.82364,1.00000
 34.46900,212.46417,  -2.85416,1.00000
 34.50300,212.46750,  -2.88086,1.00000
 34.51900,212.47083,  -2.90833,1.00000
 34.52200,212.47417,  -2.93808,1.00000
 34.55300,212.47750,  -2.97089,1.00000
 34.56000,212.48083,  -3.00522,1.00000
 34.57200,212.48417,  -3.03345,1.00000
 34.57900,212.48750,  -3.06549,1.00000
 34.61200,212.49083,  -3.09448,1.00000
 34.62600,212.49417,  -3.12882,1.00000
 34.65300,212.49750,  -3.15552,1.00000
 34.66200,212.50083,  -3.18756,1.00000
 34.67000,212.50417,  -3.21884,1.00000
 34.69300,212.50750,  -3.25165,1.00000
 34.72400,212.51083,  -3.28369,1.00000
 34.73700,212.51417,  -3.31116,1.00000
 34.75200,212.51750,  -3.34244,1.00000
 34.76900,212.52083,  -3.37601,1.00000
 34.77800,212.52417,  -3.40958,1.00000
 34.80000,212.52750,  -3.44315,1.00000
 34.81900,212.53083,  -3.47061,1.00000
 34.83700,212.53417,  -3.50418,1.00000
 34.84700,212.53750,  -3.54309,1.00000
 34.86700,212.54083,  -3.57742,1.00000
 34.90400,212.54417,  -3.61023,1.00000
 34.91400,212.54750,  -3.64609,1.00000
 34.94000,212.55083,  -3.67966,1.00000
 34.95400,212.55417,  -3.71170,1.00000
 34.97100,212.55750,  -3.74603,1.00000
 35.00300,212.56083,  -3.77808,1.00000
 35.03100,212.56417,  -3.81241,1.00000
 35.04000,212.56750,  -3.84674,1.00000
 35.07400,212.57083,  -3.88641,1.00000
 35.07700,212.57417,  -3.92227,1.00000
 35.10300,212.57750,  -3.95813,1.00000
 35.11800,212.58083,  -3.99170,1.00000
 35.15600,212.58417,  -4.02374,1.00000
 35.16700,212.58750,  -4.05808,1.00000
 35.18400,212.59083,  -4.09012,1.00000
 35.20900,212.59417,  -4.12979,1.00000
 35.23500,212.59750,  -4.16489,1.00000
 35.24900,212.60083,  -4.20609,1.00000
 35.27000,212.60417,  -4.24423,1.00000
 35.27900,212.60750,  -4.27628,1.00000
 35.31000,212.61083,  -4.31137,1.00000
 35.33400,212.61417,  -4.34799,1.00000
 35.35300,212.61750,  -4.38309,1.00000
 35.37200,212.62083,  -4.42124,1.00000
 35.39400,212.62417,  -4.46167,1.00000
 35.42100,212.62750,  -4.50058,1.00000
 35.44700,212.63083,  -4.53797,1.00000
 35.46400,212.63417,  -4.57382,1.00000
 35.49200,212.63750,  -4.60892,1.00000
 35.51200,212.64083,  -4.64630,1.00000
 35.55500,212.64417,  -4.68750,1.00000
 35.57000,212.64750,  -4.72107,1.00000
 35.57600,212.65083,  -4.75998,1.00000
 35.61900,212.65417,  -4.80652,1.00000
 35.63800,212.65750,  -4.84314,1.00000
 35.65700,212.66083,  -4.88281,1.00000
 35.68200,212.66417,  -4.92478,1.00000
 35.70100,212.66750,  -4.96597,1.00000
 35.72500,212.67083,  -5.00336,1.00000
 35.75600,212.67417,  -5.04456,1.00000
 35.78300,212.67750,  -5.08423,1.00000
 35.80400,212.68083,  -5.12238,1.00000
 35.83100,212.68417,  -5.16358,1.00000
 35.85400,212.68750,  -5.20325,1.00000
 35.88200,212.69083,  -5.24140,1.00000
 35.89800,212.69417,  -5.28259,1.00000
 35.92200,212.69750,  -5.32150,1.00000
 35.96300,212.70083,  -5.35889,1.00000
 35.98500,212.70417,  -5.40085,1.00000
 36.00900,212.70750,  -5.44281,1.00000
 36.04200,212.71083,  -5.48096,1.00000
 36.06400,212.71417,  -5.52597,1.00000
 36.09300,212.71750,  -5.56641,1.00000
 36.11800,212.72083,  -5.61218,1.00000
 36.14900,212.72417,  -5.65109,1.00000
 36.17100,212.72750,  -5.69077,1.00000
 36.20500,212.73083,  -5.72891,1.00000
 36.23700,212.73417,  -5.77240,1.00000
 36.26200,212.73750,  -5.81436,1.00000
 36.27900,212.74083,  -5.85938,1.00000
 36.31700,212.74417,  -5.89981,1.00000
 36.33800,212.74750,  -5.94330,1.00000
 36.37300,212.75083,  -5.99213,1.00000
 36.40200,212.75417,  -6.03409,1.00000
 36.43100,212.75750,  -6.07300,1.00000
 36.44500,212.76083,  -6.11649,1.00000
 36.47900,212.76417,  -6.16303,1.00000
 36.52400,212.76750,  -6.20575,1.00000
 36.54000,212.77083,  -6.24619,1.00000
 36.58000,212.77417,  -6.28967,1.00000
 36.60900,212.77750,  -6.33087,1.00000
 36.64200,212.78083,  -6.37741,1.00000
 36.67500,212.78417,  -6.42395,1.00000
 36.69900,212.78750,  -6.46515,1.00000
 36.74000,212.79083,  -6.51169,1.00000
