1.0E-5,4824.022
1.0625E-5,4679.988
1.125E-5,4548.131
1.1875E-5,4426.826
1.25E-5,4314.735
1.375E-5,4113.94
1.5E-5,3938.797
1.625E-5,3784.274
1.75E-5,3646.617
1.875E-5,3522.968
2.0E-5,3411.098
2.1875E-5,3261.635
2.375E-5,3130.24
2.5625E-5,3013.544
2.75E-5,2908.995
2.9375E-5,2814.625
3.125E-5,2728.88
3.3125E-5,2650.522
3.5E-5,2578.55
3.875E-5,2450.606
4.25E-5,2339.995
4.625E-5,2243.125
5.0E-5,2157.369
5.3125E-5,2092.956
5.625E-5,2033.987
5.9375E-5,1979.738
6.25E-5,1929.609
6.875E-5,1839.811
7.5E-5,1761.486
8.125E-5,1692.38
8.75E-5,1630.819
9.375E-5,1575.521
1.0E-4,1525.491
1.0625E-4,1479.944
1.125E-4,1438.247
1.1875E-4,1399.887
1.25E-4,1364.442
1.375E-4,1300.944
1.5E-4,1245.56
1.625E-4,1196.695
1.75E-4,1153.165
1.875E-4,1114.063
2.0E-4,1078.687
2.1875E-4,1031.422
2.375E-4,989.8718
2.5625E-4,952.9694
2.75E-4,919.9085
2.9375E-4,890.066
3.125E-4,862.9513
3.3125E-4,838.1727
3.5E-4,815.4128
3.875E-4,774.9541
4.25E-4,739.9761
4.625E-4,709.3434
5.0E-4,682.2252
5.3125E-4,661.856
5.625E-4,643.2088
5.9375E-4,626.0538
6.25E-4,610.2021
6.875E-4,581.8056
7.5E-4,557.0372
8.125E-4,535.1848
8.75E-4,515.7175
9.375E-4,498.2311
0.001,482.4108
0.0010625,468.0079
0.001125,454.8224
0.0011875,442.6922
0.00125,431.4836
0.001375,411.4046
0.0015,393.891
0.001625,378.4392
0.00175,364.6741
0.001875,352.3096
0.002,341.1231
0.0021875,326.1773
0.002375,313.0383
0.0025625,301.3692
0.00275,290.9149
0.0029375,281.4782
0.003125,272.9039
0.0033125,265.0685
0.0035,257.8715
0.003875,245.0776
0.00425,234.0168
0.004625,224.3299
0.005,215.7543
0.0053125,209.313
0.005625,203.4161
0.0059375,197.9912
0.00625,192.9783
0.006875,183.9984
0.0075,176.1659
0.008125,169.2558
0.00875,163.1
0.009375,157.5709
0.01,152.5689
0.010625,148.0151
0.01125,143.8465
0.011875,140.0114
0.0125,136.4677
0.01375,130.1193
0.015,124.5814
0.01625,119.695
0.0175,115.3418
0.01875,111.4317
0.02,107.8945
0.021325,104.4909
0.02265,101.3913
0.023975,98.55323
0.0253,95.94176
0.02684375,93.14693
0.0283875,90.58335
0.031475,86.03295
0.0345625,82.10425
0.03765,78.66722
0.0407375,75.62783
0.043825,72.91561
0.0469125,70.4764
0.05,68.26776
0.053125,66.23258
0.05625,64.3707
0.059375,62.65879
0.0625,61.07733
0.06875,58.24343
0.075,55.76895
0.08125,53.58406
0.0875,51.63739
0.09375,49.88914
0.1,48.30805
0.10625,46.86951
0.1125,45.55395
0.11875,44.34519
0.125,43.22924
0.1375,41.22877
0.15,39.48014
0.1625,37.93632
0.175,36.56172
0.1875,35.32869
0.2,34.21502
0.21875,32.72661
0.2375,31.41583
0.25625,30.25155
0.275,29.20899
0.29375,28.26838
0.3125,27.41437
0.33125,26.63575
0.35,25.92367
0.3875,24.65501
0.425,23.55342
0.5,21.74243
0.625,19.48354
0.75,17.81595
0.875,16.52866
1.0,15.49305
1.25,13.85318
1.5,12.64377
1.75,11.70709
2.0,10.95116
2.375,10.04874
2.75,9.339211
3.125,8.759446
3.5,8.275756
4.25,7.508517
5.0,6.922025
6.25,6.190235
7.5,5.649563
8.75,5.229956
10.0,4.891738
12.5,4.373541
15.0,3.991044
17.5,3.69401
20.0,3.454444
23.75,3.168546
27.5,2.943389
31.25,2.759792
35.0,2.606515
42.5,2.363168
50.0,2.176806
62.5,1.944103
75.0,1.772045
87.5,1.638199
100.0,1.530168
125.0,1.364557
150.0,1.24199
175.0,1.146511
200.0,1.069342
237.5,0.9770158
275.0,0.9040322
312.5,0.84438
350.0,0.7944202
425.0,0.7147544
500.0,5.251595
562.5,15.13115
625.0,25.57734
750.0,40.7602
875.0,55.71481
1000.0,69.28993
1125.0,81.04303
1250.0,92.84546
1500.0,114.1757
1750.0,133.0238
2000.0,149.462
2233.178,165.7551
2466.355,179.7699
2932.709,204.3928
3399.064,227.4948
3632.241,236.9193
3748.83,241.4148
3865.418,246.0627
3896.509,247.2776
3912.054,247.8825
3927.599,248.4877
3938.772,248.925
3944.359,249.1457
3949.945,249.3689
3955.532,249.5969
3958.325,249.7142
3961.118,249.8348
3963.912,249.9599
3966.705,250.0925
3968.102,250.163
3969.498,250.2372
3970.895,250.3165
3972.291,250.4024
3973.385,250.4762
3974.478,250.5574
3975.571,250.6492
3976.664,250.7554
3977.757,250.8823
3978.304,250.9568
3978.85,251.0412
3979.397,251.1385
3979.943,251.2536
3980.49,251.3946
3980.763,251.4788
3981.036,251.5757
3981.31,251.6899
3981.583,251.8261
3981.856,251.9922
3982.129,252.1994
3982.403,252.4632
3982.676,252.8019
3982.813,253.0085
3982.949,253.2429
3983.086,253.5134
3983.222,253.8213
3983.359,254.1769
3983.496,254.585
3983.633,255.053
3983.769,255.5851
3983.906,256.1982
3984.042,256.8931
3984.179,257.6908
3984.315,258.5914
3984.452,259.6203
3984.589,260.7845
3984.726,262.0978
3984.862,263.5629
3984.999,265.2162
3985.135,267.0479
3985.272,269.0995
3985.408,271.3551
3985.545,273.8616
3985.682,276.6155
3985.955,282.8852
3986.228,290.248
3986.501,298.7306
3986.775,308.3446
3987.048,318.9305
3987.594,342.4047
3988.171,368.4146
3988.748,392.0509
3989.067,402.6055
3989.386,410.5638
3989.719,415.5736
3990.0,416.9245
3990.028,416.9104
3990.108,416.7217
3990.187,416.3199
3990.345,414.8804
3990.715,408.3394
3991.055,398.8251
3991.394,386.666
3992.041,358.9493
3992.687,330.1092
3992.996,317.2905
3993.304,305.6291
3993.612,295.2866
3993.92,286.3564
3994.074,282.4237
3994.228,278.8373
3994.382,275.5859
3994.536,272.6546
3994.69,270.0265
3994.844,267.6824
3994.998,265.6025
3995.152,263.766
3995.307,262.1421
3995.461,260.7311
3995.615,259.5018
3995.769,258.435
3995.923,257.5127
3996.077,256.7177
3996.231,256.0346
3996.385,255.4492
3996.54,254.9455
3996.694,254.5185
3996.848,254.1543
3997.002,253.8438
3997.156,253.5793
3997.31,253.3535
3997.464,253.1608
3997.618,252.9959
3997.773,252.8535
3997.927,252.7319
3998.235,252.5355
3998.543,252.3861
3998.851,252.2702
3999.159,252.1784
3999.467,252.1043
4000.083,251.9921
4000.823,251.8989
4001.563,251.8344
4002.303,251.7893
4003.042,251.7581
4003.782,251.7374
4004.521,251.7248
4005.261,251.7184
4006.0,251.717
4007.479,251.7257
4008.958,251.7458
4010.437,251.7735
4011.916,251.8067
4014.505,251.8743
4017.094,251.9503
4019.683,252.0315
4022.271,252.1161
4027.448,252.2922
4032.625,252.4744
4037.802,252.659
4042.979,252.8455
4053.333,253.2214
4068.125,253.7608
4082.917,254.2999
4112.5,255.3739
4171.667,257.4729
4290.0,261.5471
4526.667,269.1949
5000.0,281.501
5408.098,290.617
5816.195,297.5212
6224.292,301.9248
6632.389,303.5835
7032.516,302.7492
7432.643,298.6116
7832.77,290.3052
8032.833,284.4076
8132.865,280.9847
8182.881,279.1475
8207.889,278.1857
8220.393,277.6997
8226.645,277.4562
8232.896,277.2145
8238.277,277.0105
8240.967,276.9115
8243.657,276.8163
8246.347,276.7274
8247.692,276.6869
8249.037,276.6508
8250.382,276.6214
8251.055,276.6108
8251.727,276.6046
8252.4,276.6055
8252.736,276.6099
8253.072,276.6181
8253.409,276.6314
8253.745,276.6513
8254.081,276.6799
8254.417,276.7201
8254.766,276.7781
8255.115,276.8576
8255.29,276.9076
